batch_id,buy_order_id,sell_order_id,symbol,execution_price,executed_quantity,execution_timestamp
batch_0002,order_00000320,order_00000295,ETH-USD,1815.77,279,2026-01-01T00:05:19Z
batch_0002,order_00000320,order_00000233,ETH-USD,1816.09,591,2026-01-01T00:05:19Z
batch_0002,order_00000320,order_00000514,ETH-USD,1816.48,54,2026-01-01T00:08:33Z
batch_0002,order_00000205,order_00000514,ETH-USD,1816.48,47,2026-01-01T00:08:33Z
batch_0002,order_00000246,order_00000514,ETH-USD,1816.48,30,2026-01-01T00:08:33Z
batch_0002,order_00000364,order_00000514,ETH-USD,1816.48,447,2026-01-01T00:08:33Z
batch_0002,order_00000364,order_00000571,ETH-USD,1816.83,202,2026-01-01T00:09:30Z
batch_0002,order_00000268,order_00000571,ETH-USD,1816.83,96,2026-01-01T00:09:30Z
batch_0002,order_00000268,order_00000261,ETH-USD,1817.46,421,2026-01-01T00:04:27Z
batch_0002,order_00000268,order_00000460,ETH-USD,1817.73,137,2026-01-01T00:07:39Z
batch_0002,order_00000268,order_00000536,ETH-USD,1818.1,147,2026-01-01T00:08:55Z
batch_0002,order_00000389,order_00000536,ETH-USD,1818.1,228,2026-01-01T00:08:55Z
batch_0002,order_00000389,order_00000244,ETH-USD,1820.64,517,2026-01-01T00:06:28Z
batch_0002,order_00000200,order_00000244,ETH-USD,1820.64,262,2026-01-01T00:04:03Z
batch_0002,order_00000200,order_00000225,ETH-USD,1823.86,74,2026-01-01T00:03:44Z
batch_0002,order_00000200,order_00000494,ETH-USD,1825.98,213,2026-01-01T00:08:13Z
batch_0002,order_00000168,order_00000494,ETH-USD,1825.98,32,2026-01-01T00:08:13Z
batch_0002,order_00000483,order_00000494,ETH-USD,1825.98,393,2026-01-01T00:08:13Z
batch_0002,order_00000300,order_00000494,ETH-USD,1825.98,89,2026-01-01T00:08:13Z
batch_0002,order_00000300,order_00000325,ETH-USD,1827.44,211,2026-01-01T00:05:24Z
batch_0002,order_00000300,order_00000133,ETH-USD,1829.13,545,2026-01-01T00:04:59Z
batch_0002,order_00000123,order_00000133,ETH-USD,1829.13,242,2026-01-01T00:02:12Z
batch_0002,order_00000123,order_00000283,ETH-USD,1829.54,162,2026-01-01T00:04:42Z
batch_0002,order_00000123,order_00000509,ETH-USD,1831.54,277,2026-01-01T00:08:28Z
batch_0002,order_00000415,order_00000509,ETH-USD,1831.54,590,2026-01-01T00:08:28Z
batch_0002,order_00000415,order_00000400,ETH-USD,1836.12,136,2026-01-01T00:06:54Z
batch_0002,order_00000568,order_00000400,ETH-USD,1836.12,740,2026-01-01T00:09:27Z
batch_0002,order_00000568,order_00000130,ETH-USD,1837.35,217,2026-01-01T00:09:27Z
batch_0002,order_00000222,order_00000130,ETH-USD,1837.35,127,2026-01-01T00:03:41Z
batch_0002,order_00000222,order_00000474,ETH-USD,1841.04,113,2026-01-01T00:07:53Z
batch_0002,order_00000107,order_00000474,ETH-USD,1841.04,216,2026-01-01T00:07:53Z
batch_0002,order_00000107,order_00000390,ETH-USD,1841.12,242,2026-01-01T00:06:29Z
batch_0002,order_00000107,order_00000294,ETH-USD,1854.71,379,2026-01-01T00:04:53Z
batch_0002,order_00000488,order_00000294,ETH-USD,1854.71,397,2026-01-01T00:08:07Z
batch_0002,order_00000477,order_00000294,ETH-USD,1854.71,83,2026-01-01T00:07:56Z
batch_0002,order_00000477,order_00000169,ETH-USD,1860.95,637,2026-01-01T00:07:56Z
batch_0002,order_00000477,order_00000101,ETH-USD,1861.82,171,2026-01-01T00:07:56Z
batch_0002,order_00000335,order_00000101,ETH-USD,1861.82,597,2026-01-01T00:05:34Z
batch_0002,order_00000335,order_00000579,ETH-USD,1863.18,206,2026-01-01T00:09:38Z
batch_0002,order_00000313,order_00000579,ETH-USD,1863.18,241,2026-01-01T00:09:38Z
batch_0002,order_00000394,order_00000579,ETH-USD,1863.18,505,2026-01-01T00:09:38Z
batch_0002,order_00000394,order_00000247,ETH-USD,1863.35,442,2026-01-01T00:06:33Z
batch_0002,order_00000265,order_00000247,ETH-USD,1863.35,103,2026-01-01T00:04:24Z
batch_0002,order_00000108,order_00000247,ETH-USD,1863.35,182,2026-01-01T00:04:06Z
batch_0002,order_00000108,order_00000407,ETH-USD,1863.5,625,2026-01-01T00:06:46Z
batch_0002,order_00000108,order_00000105,ETH-USD,1863.68,8,2026-01-01T00:01:47Z
batch_0002,order_00000506,order_00000105,ETH-USD,1863.68,266,2026-01-01T00:08:25Z
batch_0002,order_00000506,order_00000480,ETH-USD,1863.99,667,2026-01-01T00:08:25Z
batch_0002,order_00000380,order_00000480,ETH-USD,1863.99,29,2026-01-01T00:07:59Z
batch_0002,order_00000380,order_00000433,ETH-USD,1864.82,51,2026-01-01T00:07:12Z
batch_0002,order_00000237,order_00000433,ETH-USD,1864.82,108,2026-01-01T00:07:12Z
batch_0002,order_00000491,order_00000433,ETH-USD,1864.82,139,2026-01-01T00:08:10Z
batch_0002,order_00000495,order_00000433,ETH-USD,1864.82,308,2026-01-01T00:08:14Z
batch_0002,order_00000337,order_00000433,ETH-USD,1864.82,384,2026-01-01T00:07:12Z
batch_0002,order_00000337,order_00000507,ETH-USD,1865.86,107,2026-01-01T00:08:26Z
batch_0002,order_00000533,order_00000507,ETH-USD,1865.86,205,2026-01-01T00:08:52Z
batch_0002,order_00000533,order_00000331,ETH-USD,1869.7,17,2026-01-01T00:08:52Z
batch_0002,order_00000533,order_00000329,ETH-USD,1869.8,682,2026-01-01T00:08:52Z
batch_0002,order_00000442,order_00000329,ETH-USD,1869.8,102,2026-01-01T00:07:21Z
batch_0002,order_00000256,order_00000329,ETH-USD,1869.8,34,2026-01-01T00:05:28Z
batch_0002,order_00000256,order_00000183,ETH-USD,1870.45,272,2026-01-01T00:04:15Z
batch_0002,order_00000450,order_00000183,ETH-USD,1870.45,114,2026-01-01T00:07:29Z
batch_0002,order_00000231,order_00000183,ETH-USD,1870.45,60,2026-01-01T00:03:50Z
batch_0002,order_00000231,order_00000103,ETH-USD,1871.74,26,2026-01-01T00:03:50Z
batch_0002,order_00000231,order_00000278,ETH-USD,1872.02,605,2026-01-01T00:04:37Z
batch_0002,order_00000151,order_00000278,ETH-USD,1872.02,207,2026-01-01T00:04:37Z
batch_0002,order_00000151,order_00000505,ETH-USD,1872.79,5,2026-01-01T00:08:24Z
batch_0002,order_00000399,order_00000505,ETH-USD,1872.79,378,2026-01-01T00:08:24Z
batch_0002,order_00000241,order_00000505,ETH-USD,1872.79,219,2026-01-01T00:08:24Z
batch_0002,order_00000241,order_00000556,ETH-USD,1876.31,113,2026-01-01T00:09:15Z
batch_0002,order_00000241,order_00000593,ETH-USD,1877.26,195,2026-01-01T00:09:52Z
batch_0002,order_00000502,order_00000593,ETH-USD,1877.26,420,2026-01-01T00:09:52Z
batch_0002,order_00000570,order_00000593,ETH-USD,1877.26,161,2026-01-01T00:09:52Z
batch_0002,order_00000570,order_00000203,ETH-USD,1877.65,244,2026-01-01T00:09:29Z
batch_0002,order_00000262,order_00000203,ETH-USD,1877.65,609,2026-01-01T00:04:21Z
batch_0002,order_00000262,order_00000134,ETH-USD,1877.77,327,2026-01-01T00:04:21Z
batch_0002,order_00000211,order_00000134,ETH-USD,1877.77,153,2026-01-01T00:03:30Z
batch_0002,order_00000213,order_00000134,ETH-USD,1877.77,110,2026-01-01T00:03:32Z
batch_0002,order_00000213,order_00000573,ETH-USD,1880.83,220,2026-01-01T00:09:32Z
batch_0002,order_00000213,order_00000326,ETH-USD,1886.38,281,2026-01-01T00:05:25Z
batch_0002,order_00000327,order_00000326,ETH-USD,1886.38,152,2026-01-01T00:05:26Z
batch_0002,order_00000430,order_00000326,ETH-USD,1886.38,168,2026-01-01T00:07:09Z
batch_0002,order_00000430,order_00000292,ETH-USD,1887.6,361,2026-01-01T00:07:09Z
batch_0002,order_00000430,order_00000429,ETH-USD,1893.6,300,2026-01-01T00:07:09Z
batch_0002,order_00000167,order_00000429,ETH-USD,1893.6,71,2026-01-01T00:07:08Z
batch_0002,order_00000432,order_00000429,ETH-USD,1893.6,89,2026-01-01T00:07:11Z
batch_0002,order_00000432,order_00000146,ETH-USD,1895.7,200,2026-01-01T00:07:11Z
batch_0002,order_00000333,order_00000146,ETH-USD,1895.7,442,2026-01-01T00:05:32Z
batch_0002,order_00000333,order_00000192,ETH-USD,1896.54,18,2026-01-01T00:05:32Z
batch_0002,order_00000177,order_00000192,ETH-USD,1896.54,70,2026-01-01T00:03:11Z
batch_0002,order_00000177,order_00000527,ETH-USD,1899.31,429,2026-01-01T00:08:46Z
batch_0002,order_00000177,order_00000230,ETH-USD,1900.15,215,2026-01-01T00:03:49Z
batch_0002,order_00000578,order_00000230,ETH-USD,1900.15,404,2026-01-01T00:09:37Z
batch_0002,order_00000578,order_00000165,ETH-USD,1900.91,294,2026-01-01T00:09:37Z
batch_0002,order_00000516,order_00000165,ETH-USD,1900.91,138,2026-01-01T00:08:35Z
batch_0002,order_00000516,order_00000457,ETH-USD,1901.46,78,2026-01-01T00:08:35Z
batch_0002,order_00000171,order_00000457,ETH-USD,1901.46,263,2026-01-01T00:07:36Z
batch_0002,order_00000306,order_00000457,ETH-USD,1901.46,42,2026-01-01T00:07:36Z
batch_0002,order_00000306,order_00000375,ETH-USD,1902.21,647,2026-01-01T00:06:14Z
batch_0002,order_00000376,order_00000375,ETH-USD,1902.21,136,2026-01-01T00:06:15Z
batch_0002,order_00000376,order_00000446,ETH-USD,1902.37,20,2026-01-01T00:07:25Z
batch_0002,order_00000376,order_00000305,ETH-USD,1905.78,15,2026-01-01T00:06:15Z
batch_0002,order_00000376,order_00000472,ETH-USD,1906.69,339,2026-01-01T00:07:51Z
batch_0002,order_00000386,order_00000472,ETH-USD,1906.69,193,2026-01-01T00:07:51Z
batch_0002,order_00000386,order_00000299,ETH-USD,1909.01,125,2026-01-01T00:06:25Z
batch_0002,order_00000546,order_00000299,ETH-USD,1909.01,632,2026-01-01T00:09:05Z
batch_0002,order_00000201,order_00000299,ETH-USD,1909.01,179,2026-01-01T00:04:58Z
batch_0002,order_00000201,order_00000590,ETH-USD,1909.13,43,2026-01-01T00:09:49Z
batch_0002,order_00000296,order_00000590,ETH-USD,1909.13,374,2026-01-01T00:09:49Z
batch_0002,order_00000411,order_00000590,ETH-USD,1909.13,63,2026-01-01T00:09:49Z
batch_0002,order_00000411,order_00000370,ETH-USD,1909.27,196,2026-01-01T00:06:50Z
batch_0002,order_00000199,order_00000370,ETH-USD,1909.27,124,2026-01-01T00:06:09Z
batch_0002,order_00000501,order_00000370,ETH-USD,1909.27,105,2026-01-01T00:08:20Z
batch_0002,order_00000501,order_00000510,ETH-USD,1909.78,565,2026-01-01T00:08:29Z
batch_0002,order_00000501,order_00000397,ETH-USD,1909.87,65,2026-01-01T00:08:20Z
batch_0002,order_00000522,order_00000397,ETH-USD,1909.87,751,2026-01-01T00:08:41Z
batch_0002,order_00000522,order_00000291,ETH-USD,1914.48,132,2026-01-01T00:08:41Z
batch_0002,order_00000381,order_00000291,ETH-USD,1914.48,415,2026-01-01T00:06:20Z
batch_0002,order_00000116,order_00000291,ETH-USD,1914.48,46,2026-01-01T00:04:50Z
batch_0002,order_00000489,order_00000291,ETH-USD,1914.48,267,2026-01-01T00:08:08Z
batch_0002,order_00000377,order_00000291,ETH-USD,1914.48,65,2026-01-01T00:06:16Z
batch_0002,order_00000377,order_00000245,ETH-USD,1915.21,481,2026-01-01T00:06:16Z
batch_0002,order_00000221,order_00000245,ETH-USD,1915.21,290,2026-01-01T00:04:04Z
batch_0002,order_00000414,order_00000245,ETH-USD,1915.21,179,2026-01-01T00:06:53Z
batch_0002,order_00000414,order_00000220,ETH-USD,1916.5,482,2026-01-01T00:06:53Z
batch_0002,order_00000414,order_00000587,ETH-USD,1919.36,10,2026-01-01T00:09:46Z
batch_0002,order_00000414,order_00000121,ETH-USD,1923.71,1,2026-01-01T00:06:53Z
batch_0002,order_00000574,order_00000121,ETH-USD,1923.71,519,2026-01-01T00:09:33Z
batch_0002,order_00000574,order_00000174,ETH-USD,1924.78,57,2026-01-01T00:09:33Z
batch_0002,order_00000176,order_00000174,ETH-USD,1924.78,607,2026-01-01T00:02:55Z
batch_0002,order_00000227,order_00000174,ETH-USD,1924.78,288,2026-01-01T00:03:46Z
batch_0002,order_00000227,order_00000486,ETH-USD,1925.75,192,2026-01-01T00:08:05Z
batch_0002,order_00000289,order_00000486,ETH-USD,1925.75,216,2026-01-01T00:08:05Z
batch_0002,order_00000289,order_00000395,ETH-USD,1929.28,640,2026-01-01T00:06:34Z
batch_0002,order_00000289,order_00000309,ETH-USD,1931.2,30,2026-01-01T00:05:08Z
batch_0002,order_00000519,order_00000309,ETH-USD,1931.2,545,2026-01-01T00:08:38Z
batch_0002,order_00000519,order_00000258,ETH-USD,1932.98,282,2026-01-01T00:08:38Z
batch_0002,order_00000539,order_00000258,ETH-USD,1932.98,72,2026-01-01T00:08:58Z
batch_0002,order_00000539,order_00000508,ETH-USD,1938.41,231,2026-01-01T00:08:58Z
batch_0002,order_00000539,order_00000236,ETH-USD,1939.18,336,2026-01-01T00:08:58Z
batch_0002,order_00000158,order_00000236,ETH-USD,1939.18,146,2026-01-01T00:03:55Z
batch_0002,order_00000158,order_00000439,ETH-USD,1939.83,539,2026-01-01T00:07:18Z
batch_0002,order_00000481,order_00000439,ETH-USD,1939.83,367,2026-01-01T00:08:00Z
batch_0002,order_00000481,order_00000352,ETH-USD,1941.44,256,2026-01-01T00:08:00Z
batch_0002,order_00000314,order_00000352,ETH-USD,1941.44,165,2026-01-01T00:05:51Z
batch_0002,order_00000314,order_00000537,ETH-USD,1945.01,200,2026-01-01T00:08:56Z
batch_0002,order_00000314,order_00000419,ETH-USD,1945.04,15,2026-01-01T00:06:58Z
batch_0002,order_00000140,order_00000419,ETH-USD,1945.04,4,2026-01-01T00:06:58Z
batch_0002,order_00000140,order_00000319,ETH-USD,1945.07,472,2026-01-01T00:05:18Z
batch_0002,order_00000347,order_00000319,ETH-USD,1945.07,321,2026-01-01T00:05:46Z
batch_0002,order_00000119,order_00000319,ETH-USD,1945.07,83,2026-01-01T00:05:18Z
batch_0002,order_00000119,order_00000435,ETH-USD,1948.48,889,2026-01-01T00:07:14Z
batch_0002,order_00000369,order_00000435,ETH-USD,1948.48,7,2026-01-01T00:07:14Z
batch_0002,order_00000369,order_00000365,ETH-USD,1950.48,221,2026-01-01T00:06:08Z
batch_0002,order_00000369,order_00000188,ETH-USD,1951.6,226,2026-01-01T00:06:08Z
batch_0002,order_00000288,order_00000188,ETH-USD,1951.6,459,2026-01-01T00:04:47Z
batch_0002,order_00000288,order_00000341,ETH-USD,1952.36,333,2026-01-01T00:05:40Z
batch_0002,order_00000288,order_00000175,ETH-USD,1958.66,58,2026-01-01T00:04:47Z
batch_0002,order_00000360,order_00000175,ETH-USD,1958.66,327,2026-01-01T00:05:59Z
batch_0002,order_00000360,order_00000595,ETH-USD,1960.33,89,2026-01-01T00:09:54Z
batch_0002,order_00000360,order_00000594,ETH-USD,1962.2,536,2026-01-01T00:09:53Z
batch_0002,order_00000267,order_00000594,ETH-USD,1962.2,383,2026-01-01T00:09:53Z
batch_0002,order_00000267,order_00000317,ETH-USD,1963.25,509,2026-01-01T00:05:16Z
batch_0002,order_00000234,order_00000317,ETH-USD,1963.25,122,2026-01-01T00:05:16Z
batch_0002,order_00000234,order_00000408,ETH-USD,1963.51,397,2026-01-01T00:06:47Z
batch_0002,order_00000234,order_00000316,ETH-USD,1965.95,13,2026-01-01T00:05:15Z
batch_0002,order_00000249,order_00000316,ETH-USD,1965.95,121,2026-01-01T00:05:15Z
batch_0002,order_00000224,order_00000316,ETH-USD,1965.95,231,2026-01-01T00:05:15Z
batch_0002,order_00000180,order_00000316,ETH-USD,1965.95,519,2026-01-01T00:05:15Z
batch_0002,order_00000503,order_00000316,ETH-USD,1965.95,23,2026-01-01T00:08:22Z
batch_0002,order_00000503,order_00000346,ETH-USD,1966.4,302,2026-01-01T00:08:22Z
batch_0002,order_00000515,order_00000346,ETH-USD,1966.4,107,2026-01-01T00:08:34Z
batch_0002,order_00000515,order_00000584,ETH-USD,1967.15,180,2026-01-01T00:09:43Z
batch_0002,order_00000515,order_00000315,ETH-USD,1967.65,554,2026-01-01T00:08:34Z
batch_0002,order_00000515,order_00000137,ETH-USD,1970.06,131,2026-01-01T00:08:34Z
batch_0002,order_00000449,order_00000137,ETH-USD,1970.06,430,2026-01-01T00:07:28Z
batch_0002,order_00000310,order_00000137,ETH-USD,1970.06,65,2026-01-01T00:05:09Z
batch_0002,order_00000340,order_00000137,ETH-USD,1970.06,172,2026-01-01T00:05:39Z
batch_0002,order_00000340,order_00000371,ETH-USD,1971.97,110,2026-01-01T00:06:10Z
batch_0002,order_00000243,order_00000371,ETH-USD,1971.97,244,2026-01-01T00:06:10Z
batch_0002,order_00000243,order_00000473,ETH-USD,1972.24,81,2026-01-01T00:07:52Z
batch_0002,order_00000243,order_00000185,ETH-USD,1974.23,46,2026-01-01T00:04:02Z
batch_0002,order_00000383,order_00000185,ETH-USD,1974.23,431,2026-01-01T00:06:22Z
batch_0002,order_00000383,order_00000384,ETH-USD,1974.68,91,2026-01-01T00:06:23Z
batch_0002,order_00000383,order_00000143,ETH-USD,1978.37,449,2026-01-01T00:06:22Z
batch_0002,order_00000424,order_00000143,ETH-USD,1978.37,113,2026-01-01T00:07:03Z
batch_0002,order_00000424,order_00000475,ETH-USD,1978.37,314,2026-01-01T00:07:54Z
batch_0002,order_00000424,order_00000194,ETH-USD,1979.27,358,2026-01-01T00:07:03Z
batch_0002,order_00000368,order_00000194,ETH-USD,1979.27,145,2026-01-01T00:06:07Z
batch_0002,order_00000368,order_00000445,ETH-USD,1979.44,481,2026-01-01T00:07:24Z
batch_0002,order_00000368,order_00000484,ETH-USD,1979.97,147,2026-01-01T00:08:03Z
batch_0002,order_00000545,order_00000484,ETH-USD,1979.97,549,2026-01-01T00:09:04Z
batch_0002,order_00000545,order_00000144,ETH-USD,1980.03,405,2026-01-01T00:09:04Z
batch_0002,order_00000558,order_00000144,ETH-USD,1980.03,82,2026-01-01T00:09:17Z
batch_0002,order_00000558,order_00000214,ETH-USD,1980.21,390,2026-01-01T00:09:17Z
batch_0002,order_00000558,order_00000322,ETH-USD,1981.89,322,2026-01-01T00:09:17Z
batch_0002,order_00000428,order_00000322,ETH-USD,1981.89,455,2026-01-01T00:07:07Z
batch_0002,order_00000354,order_00000322,ETH-USD,1981.89,67,2026-01-01T00:05:53Z
batch_0002,order_00000354,order_00000242,ETH-USD,1984.79,228,2026-01-01T00:05:53Z
batch_0002,order_00000323,order_00000242,ETH-USD,1984.79,328,2026-01-01T00:05:22Z
batch_0002,order_00000323,order_00000159,ETH-USD,1986.96,327,2026-01-01T00:05:22Z
batch_0002,order_00000575,order_00000159,ETH-USD,1986.96,534,2026-01-01T00:09:34Z
batch_0002,order_00000575,order_00000551,ETH-USD,1989.84,225,2026-01-01T00:09:34Z
batch_0002,order_00000280,order_00000551,ETH-USD,1989.84,387,2026-01-01T00:09:10Z
batch_0002,order_00000280,order_00000580,ETH-USD,1990.28,548,2026-01-01T00:09:39Z
batch_0002,order_00000512,order_00000580,ETH-USD,1990.28,352,2026-01-01T00:09:39Z
batch_0002,order_00000512,order_00000462,ETH-USD,1991.41,613,2026-01-01T00:08:31Z
batch_0002,order_00000126,order_00000462,ETH-USD,1991.41,100,2026-01-01T00:07:41Z
batch_0002,order_00000126,order_00000553,ETH-USD,1992.18,598,2026-01-01T00:09:12Z
batch_0002,order_00000126,order_00000286,ETH-USD,1993.28,107,2026-01-01T00:04:45Z
batch_0002,order_00000210,order_00000286,ETH-USD,1993.28,76,2026-01-01T00:04:45Z
batch_0002,order_00000287,order_00000286,ETH-USD,1993.28,368,2026-01-01T00:04:46Z
batch_0002,order_00000569,order_00000286,ETH-USD,1993.28,125,2026-01-01T00:09:28Z
batch_0002,order_00000431,order_00000286,ETH-USD,1993.28,198,2026-01-01T00:07:10Z
batch_0002,order_00000431,order_00000372,ETH-USD,1994.65,608,2026-01-01T00:07:10Z
batch_0002,order_00000431,order_00000181,ETH-USD,1996.08,164,2026-01-01T00:07:10Z
batch_0002,order_00000170,order_00000181,ETH-USD,1996.08,118,2026-01-01T00:03:00Z
batch_0002,order_00000393,order_00000181,ETH-USD,1996.08,561,2026-01-01T00:06:32Z
batch_0002,order_00000393,order_00000517,ETH-USD,1999.22,32,2026-01-01T00:08:36Z
batch_0002,order_00000393,order_00000542,ETH-USD,2000.03,180,2026-01-01T00:09:01Z
batch_0002,order_00000351,order_00000542,ETH-USD,2000.03,232,2026-01-01T00:09:01Z
batch_0002,order_00000351,order_00000334,ETH-USD,2001.54,463,2026-01-01T00:05:50Z
batch_0002,order_00000351,order_00000405,ETH-USD,2001.82,87,2026-01-01T00:06:44Z
batch_0002,order_00000351,order_00000342,ETH-USD,2002.22,198,2026-01-01T00:05:50Z
batch_0002,order_00000560,order_00000342,ETH-USD,2002.22,213,2026-01-01T00:09:19Z
batch_0002,order_00000455,order_00000342,ETH-USD,2002.22,54,2026-01-01T00:07:34Z
batch_0002,order_00000455,order_00000422,ETH-USD,2003.08,104,2026-01-01T00:07:34Z
batch_0002,order_00000455,order_00000138,ETH-USD,2007.18,381,2026-01-01T00:07:34Z
batch_0002,order_00000466,order_00000138,ETH-USD,2007.18,332,2026-01-01T00:07:45Z
batch_0002,order_00000466,order_00000454,ETH-USD,2009.39,88,2026-01-01T00:07:45Z
