order_id,batch_id,trader_id,symbol,side,price,quantity,timestamp
order_00000639,batch_0003,trader_0010,ETH-USD,SELL,1888.42,534,2026-01-01T00:10:38Z
order_00000640,batch_0003,trader_0024,ETH-USD,BUY,2179.41,571,2026-01-01T00:10:39Z
order_00000641,batch_0003,trader_0018,ETH-USD,SELL,2071.5,642,2026-01-01T00:10:40Z
order_00000642,batch_0003,trader_0021,ETH-USD,BUY,1937.77,996,2026-01-01T00:10:41Z
order_00000643,batch_0003,trader_0023,ETH-USD,SELL,2009.79,805,2026-01-01T00:10:42Z
order_00000644,batch_0003,trader_0006,ETH-USD,BUY,1919.96,153,2026-01-01T00:10:43Z
order_00000645,batch_0003,trader_0008,ETH-USD,SELL,1896.39,485,2026-01-01T00:10:44Z
order_00000646,batch_0003,trader_0015,ETH-USD,BUY,1857.74,725,2026-01-01T00:10:45Z
order_00000647,batch_0003,trader_0014,ETH-USD,SELL,1965.07,576,2026-01-01T00:10:46Z
order_00000648,batch_0003,trader_0009,ETH-USD,SELL,1955.37,138,2026-01-01T00:10:47Z
order_00000649,batch_0003,trader_0015,ETH-USD,BUY,1831.63,663,2026-01-01T00:10:48Z
order_00000650,batch_0003,trader_0007,ETH-USD,SELL,2014.25,95,2026-01-01T00:10:49Z
order_00000651,batch_0003,trader_0020,ETH-USD,BUY,2069.47,387,2026-01-01T00:10:50Z
order_00000652,batch_0003,trader_0025,ETH-USD,BUY,1875.27,75,2026-01-01T00:10:51Z
order_00000653,batch_0003,trader_0016,ETH-USD,SELL,2023.54,688,2026-01-01T00:10:52Z
order_00000654,batch_0003,trader_0001,ETH-USD,BUY,1933.19,929,2026-01-01T00:10:53Z
order_00000655,batch_0003,trader_0004,ETH-USD,BUY,2184.83,195,2026-01-01T00:10:54Z
order_00000656,batch_0003,trader_0008,ETH-USD,SELL,1991.57,773,2026-01-01T00:10:55Z
order_00000657,batch_0003,trader_0008,ETH-USD,SELL,1881.81,721,2026-01-01T00:10:56Z
order_00000658,batch_0003,trader_0015,ETH-USD,SELL,1913.22,795,2026-01-01T00:10:57Z
order_00000659,batch_0003,trader_0012,ETH-USD,SELL,1923.37,368,2026-01-01T00:10:58Z
order_00000660,batch_0003,trader_0024,ETH-USD,SELL,1986.4,510,2026-01-01T00:10:59Z
order_00000661,batch_0003,trader_0007,ETH-USD,BUY,1928.09,860,2026-01-01T00:11:00Z
order_00000662,batch_0003,trader_0008,ETH-USD,BUY,1818.29,424,2026-01-01T00:11:01Z
order_00000663,batch_0003,trader_0019,ETH-USD,SELL,1904.31,17,2026-01-01T00:11:02Z
order_00000664,batch_0003,trader_0007,ETH-USD,SELL,1918.08,428,2026-01-01T00:11:03Z
order_00000665,batch_0003,trader_0008,ETH-USD,BUY,2027.92,389,2026-01-01T00:11:04Z
order_00000666,batch_0003,trader_0011,ETH-USD,BUY,2177.39,671,2026-01-01T00:11:05Z
order_00000667,batch_0003,trader_0024,ETH-USD,BUY,1995.45,842,2026-01-01T00:11:06Z
order_00000668,batch_0003,trader_0024,ETH-USD,SELL,1984.33,503,2026-01-01T00:11:07Z
order_00000669,batch_0003,trader_0018,ETH-USD,SELL,1855.98,174,2026-01-01T00:11:08Z
order_00000670,batch_0003,trader_0021,ETH-USD,BUY,2155.75,939,2026-01-01T00:11:09Z
order_00000671,batch_0003,trader_0003,ETH-USD,SELL,1813.53,537,2026-01-01T00:11:10Z
order_00000672,batch_0003,trader_0001,ETH-USD,SELL,1819.41,685,2026-01-01T00:11:11Z
order_00000673,batch_0003,trader_0003,ETH-USD,BUY,2052.28,863,2026-01-01T00:11:12Z
order_00000674,batch_0003,trader_0015,ETH-USD,SELL,1887.49,10,2026-01-01T00:11:13Z
order_00000675,batch_0003,trader_0020,ETH-USD,BUY,2055.09,633,2026-01-01T00:11:14Z
order_00000676,batch_0003,trader_0001,ETH-USD,SELL,1995.14,676,2026-01-01T00:11:15Z
order_00000677,batch_0003,trader_0017,ETH-USD,SELL,1804.74,422,2026-01-01T00:11:16Z
order_00000678,batch_0003,trader_0001,ETH-USD,SELL,2190.99,549,2026-01-01T00:11:17Z
order_00000679,batch_0003,trader_0006,ETH-USD,SELL,2069.61,715,2026-01-01T00:11:18Z
order_00000680,batch_0003,trader_0008,ETH-USD,BUY,2009.75,99,2026-01-01T00:11:19Z
order_00000681,batch_0003,trader_0012,ETH-USD,BUY,1900.97,540,2026-01-01T00:11:20Z
order_00000682,batch_0003,trader_0013,ETH-USD,BUY,1831.61,407,2026-01-01T00:11:21Z
order_00000683,batch_0003,trader_0008,ETH-USD,BUY,2196.09,250,2026-01-01T00:11:22Z
order_00000684,batch_0003,trader_0021,ETH-USD,BUY,2139.15,848,2026-01-01T00:11:23Z
order_00000685,batch_0003,trader_0003,ETH-USD,SELL,2103.83,666,2026-01-01T00:11:24Z
order_00000686,batch_0003,trader_0002,ETH-USD,BUY,2021.08,387,2026-01-01T00:11:25Z
order_00000687,batch_0003,trader_0016,ETH-USD,SELL,1868.55,720,2026-01-01T00:11:26Z
order_00000688,batch_0003,trader_0019,ETH-USD,SELL,2113.75,661,2026-01-01T00:11:27Z
order_00000689,batch_0003,trader_0017,ETH-USD,SELL,1838.14,998,2026-01-01T00:11:28Z
order_00000690,batch_0003,trader_0023,ETH-USD,SELL,1884.57,236,2026-01-01T00:11:29Z
order_00000691,batch_0003,trader_0003,ETH-USD,SELL,1908.44,487,2026-01-01T00:11:30Z
order_00000692,batch_0003,trader_0019,ETH-USD,SELL,2159.72,288,2026-01-01T00:11:31Z
order_00000693,batch_0003,trader_0011,ETH-USD,SELL,2171.51,184,2026-01-01T00:11:32Z
order_00000694,batch_0003,trader_0025,ETH-USD,BUY,2034.81,213,2026-01-01T00:11:33Z
order_00000695,batch_0003,trader_0003,ETH-USD,SELL,1959.32,841,2026-01-01T00:11:34Z
order_00000696,batch_0003,trader_0013,ETH-USD,BUY,1896.19,578,2026-01-01T00:11:35Z
order_00000697,batch_0003,trader_0025,ETH-USD,SELL,1932.69,554,2026-01-01T00:11:36Z
order_00000698,batch_0003,trader_0024,ETH-USD,SELL,2195.39,810,2026-01-01T00:11:37Z
order_00000699,batch_0003,trader_0002,ETH-USD,BUY,2189.73,764,2026-01-01T00:11:38Z
order_00000700,batch_0003,trader_0011,ETH-USD,BUY,2135.47,238,2026-01-01T00:11:39Z
order_00000701,batch_0003,trader_0013,ETH-USD,SELL,2181.94,629,2026-01-01T00:11:40Z
order_00000702,batch_0003,trader_0009,ETH-USD,SELL,1811.85,335,2026-01-01T00:11:41Z
order_00000703,batch_0003,trader_0012,ETH-USD,SELL,1996.24,462,2026-01-01T00:11:42Z
order_00000704,batch_0003,trader_0022,ETH-USD,SELL,1972.74,385,2026-01-01T00:11:43Z
order_00000705,batch_0003,trader_0020,ETH-USD,SELL,1834.28,390,2026-01-01T00:11:44Z
order_00000706,batch_0003,trader_0003,ETH-USD,BUY,2085.24,253,2026-01-01T00:11:45Z
order_00000707,batch_0003,trader_0021,ETH-USD,BUY,2084.67,390,2026-01-01T00:11:46Z
order_00000708,batch_0003,trader_0004,ETH-USD,BUY,1926.67,399,2026-01-01T00:11:47Z
order_00000709,batch_0003,trader_0012,ETH-USD,BUY,1923.31,966,2026-01-01T00:11:48Z
order_00000710,batch_0003,trader_0006,ETH-USD,SELL,1853.0,105,2026-01-01T00:11:49Z
order_00000711,batch_0003,trader_0014,ETH-USD,BUY,2021.9,571,2026-01-01T00:11:50Z
order_00000712,batch_0003,trader_0003,ETH-USD,BUY,1941.57,92,2026-01-01T00:11:51Z
order_00000713,batch_0003,trader_0013,ETH-USD,SELL,1929.77,804,2026-01-01T00:11:52Z
order_00000714,batch_0003,trader_0003,ETH-USD,BUY,1955.12,424,2026-01-01T00:11:53Z
order_00000715,batch_0003,trader_0008,ETH-USD,SELL,2162.08,573,2026-01-01T00:11:54Z
order_00000716,batch_0003,trader_0006,ETH-USD,SELL,2074.13,174,2026-01-01T00:11:55Z
order_00000717,batch_0003,trader_0005,ETH-USD,BUY,1907.36,309,2026-01-01T00:11:56Z
order_00000718,batch_0003,trader_0010,ETH-USD,BUY,1910.38,446,2026-01-01T00:11:57Z
order_00000719,batch_0003,trader_0008,ETH-USD,BUY,1944.45,79,2026-01-01T00:11:58Z
order_00000720,batch_0003,trader_0007,ETH-USD,SELL,2037.52,508,2026-01-01T00:11:59Z
order_00000721,batch_0003,trader_0013,ETH-USD,BUY,1921.86,139,2026-01-01T00:12:00Z
order_00000722,batch_0003,trader_0011,ETH-USD,BUY,1951.96,636,2026-01-01T00:12:01Z
order_00000723,batch_0003,trader_0021,ETH-USD,BUY,2126.19,441,2026-01-01T00:12:02Z
order_00000724,batch_0003,trader_0020,ETH-USD,SELL,1920.17,140,2026-01-01T00:12:03Z
order_00000725,batch_0003,trader_0006,ETH-USD,SELL,1991.6,206,2026-01-01T00:12:04Z
order_00000726,batch_0003,trader_0024,ETH-USD,SELL,1927.66,992,2026-01-01T00:12:05Z
order_00000727,batch_0003,trader_0008,ETH-USD,SELL,2187.11,503,2026-01-01T00:12:06Z
order_00000728,batch_0003,trader_0013,ETH-USD,BUY,2126.6,288,2026-01-01T00:12:07Z
order_00000729,batch_0003,trader_0019,ETH-USD,BUY,2025.54,955,2026-01-01T00:12:08Z
order_00000730,batch_0003,trader_0018,ETH-USD,SELL,2072.69,185,2026-01-01T00:12:09Z
order_00000731,batch_0003,trader_0023,ETH-USD,BUY,1984.65,745,2026-01-01T00:12:10Z
order_00000732,batch_0003,trader_0023,ETH-USD,BUY,1916.53,817,2026-01-01T00:12:11Z
order_00000733,batch_0003,trader_0014,ETH-USD,BUY,2118.26,869,2026-01-01T00:12:12Z
order_00000734,batch_0003,trader_0008,ETH-USD,SELL,2053.33,143,2026-01-01T00:12:13Z
order_00000735,batch_0003,trader_0013,ETH-USD,BUY,2086.09,158,2026-01-01T00:12:14Z
order_00000736,batch_0003,trader_0013,ETH-USD,BUY,1991.69,613,2026-01-01T00:12:15Z
order_00000737,batch_0003,trader_0023,ETH-USD,SELL,2168.16,946,2026-01-01T00:12:16Z
order_00000738,batch_0003,trader_0012,ETH-USD,BUY,2116.29,38,2026-01-01T00:12:17Z
order_00000739,batch_0003,trader_0021,ETH-USD,SELL,2014.76,832,2026-01-01T00:12:18Z
order_00000740,batch_0003,trader_0022,ETH-USD,SELL,2107.58,112,2026-01-01T00:12:19Z
order_00000741,batch_0003,trader_0002,ETH-USD,SELL,2058.8,171,2026-01-01T00:12:20Z
order_00000742,batch_0003,trader_0013,ETH-USD,SELL,2070.99,661,2026-01-01T00:12:21Z
order_00000743,batch_0003,trader_0014,ETH-USD,SELL,2186.29,340,2026-01-01T00:12:22Z
order_00000744,batch_0003,trader_0017,ETH-USD,BUY,1903.5,101,2026-01-01T00:12:23Z
order_00000745,batch_0003,trader_0019,ETH-USD,SELL,2032.21,572,2026-01-01T00:12:24Z
order_00000746,batch_0003,trader_0025,ETH-USD,BUY,1956.45,384,2026-01-01T00:12:25Z
order_00000747,batch_0003,trader_0012,ETH-USD,SELL,2000.19,708,2026-01-01T00:12:26Z
order_00000748,batch_0003,trader_0014,ETH-USD,SELL,1841.82,495,2026-01-01T00:12:27Z
order_00000749,batch_0003,trader_0024,ETH-USD,SELL,1846.43,88,2026-01-01T00:12:28Z
order_00000750,batch_0003,trader_0007,ETH-USD,BUY,1937.23,320,2026-01-01T00:12:29Z
order_00000751,batch_0003,trader_0015,ETH-USD,SELL,1990.47,357,2026-01-01T00:12:30Z
order_00000752,batch_0003,trader_0010,ETH-USD,SELL,1927.56,464,2026-01-01T00:12:31Z
order_00000753,batch_0003,trader_0011,ETH-USD,BUY,1846.03,728,2026-01-01T00:12:32Z
order_00000754,batch_0003,trader_0024,ETH-USD,SELL,2120.02,694,2026-01-01T00:12:33Z
order_00000755,batch_0003,trader_0011,ETH-USD,BUY,2020.76,179,2026-01-01T00:12:34Z
order_00000756,batch_0003,trader_0013,ETH-USD,SELL,1984.82,982,2026-01-01T00:12:35Z
order_00000757,batch_0003,trader_0014,ETH-USD,SELL,2056.19,191,2026-01-01T00:12:36Z
order_00000758,batch_0003,trader_0007,ETH-USD,BUY,2045.64,756,2026-01-01T00:12:37Z
order_00000759,batch_0003,trader_0023,ETH-USD,BUY,1955.53,440,2026-01-01T00:12:38Z
order_00000760,batch_0003,trader_0003,ETH-USD,BUY,2100.93,286,2026-01-01T00:12:39Z
order_00000761,batch_0003,trader_0006,ETH-USD,SELL,2148.79,819,2026-01-01T00:12:40Z
order_00000762,batch_0003,trader_0009,ETH-USD,BUY,1983.02,202,2026-01-01T00:12:41Z
order_00000763,batch_0003,trader_0021,ETH-USD,SELL,2011.09,502,2026-01-01T00:12:42Z
order_00000764,batch_0003,trader_0019,ETH-USD,BUY,2044.52,398,2026-01-01T00:12:43Z
order_00000765,batch_0003,trader_0020,ETH-USD,BUY,2138.21,361,2026-01-01T00:12:44Z
order_00000766,batch_0003,trader_0010,ETH-USD,BUY,2082.4,690,2026-01-01T00:12:45Z
order_00000767,batch_0003,trader_0005,ETH-USD,SELL,1833.9,605,2026-01-01T00:12:46Z
order_00000768,batch_0003,trader_0006,ETH-USD,BUY,1922.15,245,2026-01-01T00:12:47Z
order_00000769,batch_0003,trader_0014,ETH-USD,BUY,2004.33,145,2026-01-01T00:12:48Z
order_00000770,batch_0003,trader_0006,ETH-USD,SELL,1953.48,589,2026-01-01T00:12:49Z
order_00000771,batch_0003,trader_0021,ETH-USD,BUY,2077.37,551,2026-01-01T00:12:50Z
order_00000772,batch_0003,trader_0016,ETH-USD,SELL,2021.97,178,2026-01-01T00:12:51Z
order_00000773,batch_0003,trader_0015,ETH-USD,BUY,1925.83,192,2026-01-01T00:12:52Z
order_00000774,batch_0003,trader_0001,ETH-USD,SELL,1943.62,887,2026-01-01T00:12:53Z
order_00000775,batch_0003,trader_0018,ETH-USD,BUY,2126.09,200,2026-01-01T00:12:54Z
order_00000776,batch_0003,trader_0016,ETH-USD,SELL,1963.65,507,2026-01-01T00:12:55Z
order_00000777,batch_0003,trader_0006,ETH-USD,BUY,1977.54,861,2026-01-01T00:12:56Z
order_00000778,batch_0003,trader_0008,ETH-USD,BUY,2118.35,32,2026-01-01T00:12:57Z
order_00000779,batch_0003,trader_0010,ETH-USD,BUY,1889.94,282,2026-01-01T00:12:58Z
order_00000780,batch_0003,trader_0025,ETH-USD,BUY,2026.26,469,2026-01-01T00:12:59Z
order_00000781,batch_0003,trader_0019,ETH-USD,SELL,2004.32,563,2026-01-01T00:13:00Z
order_00000782,batch_0003,trader_0012,ETH-USD,BUY,2017.24,794,2026-01-01T00:13:01Z
order_00000783,batch_0003,trader_0024,ETH-USD,SELL,1816.64,775,2026-01-01T00:13:02Z
order_00000784,batch_0003,trader_0004,ETH-USD,BUY,2195.91,224,2026-01-01T00:13:03Z
order_00000785,batch_0003,trader_0010,ETH-USD,SELL,2100.54,670,2026-01-01T00:13:04Z
order_00000786,batch_0003,trader_0012,ETH-USD,SELL,1979.89,34,2026-01-01T00:13:05Z
order_00000787,batch_0003,trader_0004,ETH-USD,SELL,1975.63,90,2026-01-01T00:13:06Z
order_00000788,batch_0003,trader_0024,ETH-USD,SELL,1883.95,243,2026-01-01T00:13:07Z
order_00000789,batch_0003,trader_0020,ETH-USD,SELL,2144.42,360,2026-01-01T00:13:08Z
order_00000790,batch_0003,trader_0007,ETH-USD,SELL,2046.46,170,2026-01-01T00:13:09Z
order_00000791,batch_0003,trader_0012,ETH-USD,SELL,1823.74,825,2026-01-01T00:13:10Z
order_00000792,batch_0003,trader_0011,ETH-USD,SELL,2015.51,612,2026-01-01T00:13:11Z
order_00000793,batch_0003,trader_0009,ETH-USD,SELL,1915.73,300,2026-01-01T00:13:12Z
order_00000794,batch_0003,trader_0022,ETH-USD,SELL,2194.2,527,2026-01-01T00:13:13Z
order_00000795,batch_0003,trader_0014,ETH-USD,SELL,2185.11,139,2026-01-01T00:13:14Z
order_00000796,batch_0003,trader_0005,ETH-USD,SELL,2146.82,284,2026-01-01T00:13:15Z
order_00000797,batch_0003,trader_0023,ETH-USD,SELL,1899.87,136,2026-01-01T00:13:16Z
order_00000798,batch_0003,trader_0022,ETH-USD,BUY,2104.59,254,2026-01-01T00:13:17Z
order_00000799,batch_0003,trader_0009,ETH-USD,BUY,2030.97,146,2026-01-01T00:13:18Z
order_00000800,batch_0003,trader_0021,ETH-USD,SELL,1980.8,385,2026-01-01T00:13:19Z
order_00000801,batch_0003,trader_0017,ETH-USD,SELL,1837.24,788,2026-01-01T00:13:20Z
order_00000802,batch_0003,trader_0012,ETH-USD,SELL,2174.53,712,2026-01-01T00:13:21Z
order_00000803,batch_0003,trader_0001,ETH-USD,BUY,1930.92,500,2026-01-01T00:13:22Z
order_00000804,batch_0003,trader_0024,ETH-USD,SELL,2093.09,868,2026-01-01T00:13:23Z
order_00000805,batch_0003,trader_0012,ETH-USD,SELL,2065.66,651,2026-01-01T00:13:24Z
order_00000806,batch_0003,trader_0007,ETH-USD,SELL,2013.77,815,2026-01-01T00:13:25Z
order_00000807,batch_0003,trader_0009,ETH-USD,SELL,1884.74,845,2026-01-01T00:13:26Z
order_00000808,batch_0003,trader_0019,ETH-USD,BUY,1935.1,291,2026-01-01T00:13:27Z
order_00000809,batch_0003,trader_0011,ETH-USD,BUY,1994.14,873,2026-01-01T00:13:28Z
order_00000810,batch_0003,trader_0004,ETH-USD,SELL,1819.36,781,2026-01-01T00:13:29Z
order_00000811,batch_0003,trader_0004,ETH-USD,SELL,1983.83,857,2026-01-01T00:13:30Z
order_00000812,batch_0003,trader_0001,ETH-USD,SELL,1976.51,162,2026-01-01T00:13:31Z
order_00000813,batch_0003,trader_0023,ETH-USD,SELL,1880.93,439,2026-01-01T00:13:32Z
order_00000814,batch_0003,trader_0006,ETH-USD,SELL,2060.0,904,2026-01-01T00:13:33Z
order_00000815,batch_0003,trader_0021,ETH-USD,SELL,1909.61,898,2026-01-01T00:13:34Z
order_00000816,batch_0003,trader_0021,ETH-USD,BUY,1948.74,85,2026-01-01T00:13:35Z
order_00000817,batch_0003,trader_0024,ETH-USD,BUY,2050.24,406,2026-01-01T00:13:36Z
order_00000818,batch_0003,trader_0003,ETH-USD,SELL,1971.69,240,2026-01-01T00:13:37Z
order_00000819,batch_0003,trader_0003,ETH-USD,SELL,1885.37,2,2026-01-01T00:13:38Z
order_00000820,batch_0003,trader_0015,ETH-USD,BUY,2007.78,232,2026-01-01T00:13:39Z
order_00000821,batch_0003,trader_0004,ETH-USD,BUY,1937.43,713,2026-01-01T00:13:40Z
order_00000822,batch_0003,trader_0016,ETH-USD,SELL,2077.61,433,2026-01-01T00:13:41Z
order_00000823,batch_0003,trader_0004,ETH-USD,BUY,1835.73,393,2026-01-01T00:13:42Z
order_00000824,batch_0003,trader_0005,ETH-USD,BUY,2152.4,377,2026-01-01T00:13:43Z
order_00000825,batch_0003,trader_0005,ETH-USD,BUY,2101.26,833,2026-01-01T00:13:44Z
order_00000826,batch_0003,trader_0017,ETH-USD,SELL,1857.14,694,2026-01-01T00:13:45Z
order_00000827,batch_0003,trader_0015,ETH-USD,SELL,2060.01,625,2026-01-01T00:13:46Z
order_00000828,batch_0003,trader_0005,ETH-USD,BUY,2051.23,219,2026-01-01T00:13:47Z
order_00000829,batch_0003,trader_0007,ETH-USD,SELL,2074.63,631,2026-01-01T00:13:48Z
order_00000830,batch_0003,trader_0004,ETH-USD,BUY,1856.01,103,2026-01-01T00:13:49Z
order_00000831,batch_0003,trader_0014,ETH-USD,SELL,1940.61,394,2026-01-01T00:13:50Z
order_00000832,batch_0003,trader_0021,ETH-USD,BUY,1899.11,144,2026-01-01T00:13:51Z
order_00000833,batch_0003,trader_0024,ETH-USD,BUY,2040.4,567,2026-01-01T00:13:52Z
order_00000834,batch_0003,trader_0001,ETH-USD,SELL,2176.51,798,2026-01-01T00:13:53Z
order_00000835,batch_0003,trader_0007,ETH-USD,SELL,2150.33,675,2026-01-01T00:13:54Z
order_00000836,batch_0003,trader_0013,ETH-USD,SELL,1875.46,522,2026-01-01T00:13:55Z
order_00000837,batch_0003,trader_0008,ETH-USD,BUY,2113.52,56,2026-01-01T00:13:56Z
order_00000838,batch_0003,trader_0021,ETH-USD,BUY,1896.43,116,2026-01-01T00:13:57Z
order_00000839,batch_0003,trader_0001,ETH-USD,SELL,2155.49,541,2026-01-01T00:13:58Z
order_00000840,batch_0003,trader_0013,ETH-USD,SELL,1926.59,957,2026-01-01T00:13:59Z
order_00000841,batch_0003,trader_0018,ETH-USD,SELL,1968.35,583,2026-01-01T00:14:00Z
order_00000842,batch_0003,trader_0025,ETH-USD,SELL,1988.41,782,2026-01-01T00:14:01Z
order_00000843,batch_0003,trader_0009,ETH-USD,BUY,1827.01,602,2026-01-01T00:14:02Z
order_00000844,batch_0003,trader_0013,ETH-USD,BUY,1824.19,945,2026-01-01T00:14:03Z
order_00000845,batch_0003,trader_0025,ETH-USD,SELL,2085.05,644,2026-01-01T00:14:04Z
order_00000846,batch_0003,trader_0021,ETH-USD,BUY,1960.91,719,2026-01-01T00:14:05Z
order_00000847,batch_0003,trader_0003,ETH-USD,SELL,1861.07,631,2026-01-01T00:14:06Z
order_00000848,batch_0003,trader_0005,ETH-USD,BUY,2168.37,524,2026-01-01T00:14:07Z
order_00000849,batch_0003,trader_0025,ETH-USD,SELL,2034.57,401,2026-01-01T00:14:08Z
order_00000850,batch_0003,trader_0010,ETH-USD,SELL,2057.26,698,2026-01-01T00:14:09Z
order_00000851,batch_0003,trader_0008,ETH-USD,SELL,2181.37,748,2026-01-01T00:14:10Z
order_00000852,batch_0003,trader_0004,ETH-USD,BUY,2169.85,89,2026-01-01T00:14:11Z
order_00000853,batch_0003,trader_0022,ETH-USD,BUY,1822.01,624,2026-01-01T00:14:12Z
order_00000854,batch_0003,trader_0001,ETH-USD,SELL,1870.26,759,2026-01-01T00:14:13Z
order_00000855,batch_0003,trader_0016,ETH-USD,SELL,1804.54,719,2026-01-01T00:14:14Z
order_00000856,batch_0003,trader_0024,ETH-USD,SELL,2006.89,536,2026-01-01T00:14:15Z
order_00000857,batch_0003,trader_0025,ETH-USD,BUY,1850.77,381,2026-01-01T00:14:16Z
order_00000858,batch_0003,trader_0025,ETH-USD,SELL,2154.57,751,2026-01-01T00:14:17Z
order_00000859,batch_0003,trader_0009,ETH-USD,SELL,2122.84,344,2026-01-01T00:14:18Z
order_00000860,batch_0003,trader_0019,ETH-USD,SELL,2084.93,270,2026-01-01T00:14:19Z
order_00000861,batch_0003,trader_0012,ETH-USD,SELL,1982.08,509,2026-01-01T00:14:20Z
order_00000862,batch_0003,trader_0012,ETH-USD,BUY,2026.75,880,2026-01-01T00:14:21Z
order_00000863,batch_0003,trader_0019,ETH-USD,BUY,1841.16,792,2026-01-01T00:14:22Z
order_00000864,batch_0003,trader_0017,ETH-USD,SELL,1891.36,119,2026-01-01T00:14:23Z
order_00000865,batch_0003,trader_0008,ETH-USD,BUY,2145.17,880,2026-01-01T00:14:24Z
order_00000866,batch_0003,trader_0005,ETH-USD,BUY,1953.19,373,2026-01-01T00:14:25Z
order_00000867,batch_0003,trader_0018,ETH-USD,BUY,2142.99,984,2026-01-01T00:14:26Z
order_00000868,batch_0003,trader_0014,ETH-USD,SELL,2096.27,732,2026-01-01T00:14:27Z
order_00000869,batch_0003,trader_0024,ETH-USD,BUY,1966.5,255,2026-01-01T00:14:28Z
order_00000870,batch_0003,trader_0012,ETH-USD,BUY,1831.15,846,2026-01-01T00:14:29Z
order_00000871,batch_0003,trader_0006,ETH-USD,BUY,2160.78,690,2026-01-01T00:14:30Z
order_00000872,batch_0003,trader_0013,ETH-USD,BUY,2192.57,529,2026-01-01T00:14:31Z
order_00000873,batch_0003,trader_0025,ETH-USD,BUY,2146.41,477,2026-01-01T00:14:32Z
