order_id,batch_id,trader_id,symbol,side,price,quantity,timestamp
order_00000149,batch_0002,trader_0007,ETH-USD,BUY,1861.12,711,2026-01-01T00:02:28Z
order_00000150,batch_0002,trader_0015,ETH-USD,BUY,1932.35,418,2026-01-01T00:02:29Z
order_00000151,batch_0002,trader_0013,ETH-USD,BUY,2133.16,212,2026-01-01T00:02:30Z
order_00000152,batch_0002,trader_0001,ETH-USD,SELL,2178.42,599,2026-01-01T00:02:31Z
order_00000153,batch_0002,trader_0016,ETH-USD,SELL,2030.28,784,2026-01-01T00:02:32Z
order_00000154,batch_0002,trader_0013,ETH-USD,BUY,1919.45,361,2026-01-01T00:02:33Z
order_00000155,batch_0002,trader_0018,ETH-USD,SELL,2134.29,977,2026-01-01T00:02:34Z
order_00000156,batch_0002,trader_0008,ETH-USD,SELL,2119.95,560,2026-01-01T00:02:35Z
order_00000157,batch_0002,trader_0001,ETH-USD,BUY,1974.33,280,2026-01-01T00:02:36Z
order_00000158,batch_0002,trader_0013,ETH-USD,BUY,2071.66,685,2026-01-01T00:02:37Z
order_00000159,batch_0002,trader_0005,ETH-USD,SELL,1986.96,861,2026-01-01T00:02:38Z
order_00000160,batch_0002,trader_0013,ETH-USD,SELL,1810.79,547,2026-01-01T00:02:39Z
order_00000161,batch_0002,trader_0021,ETH-USD,SELL,1810.84,679,2026-01-01T00:02:40Z
order_00000162,batch_0002,trader_0002,ETH-USD,BUY,1984.68,888,2026-01-01T00:02:41Z
order_00000163,batch_0002,trader_0011,ETH-USD,BUY,1884.66,336,2026-01-01T00:02:42Z
order_00000164,batch_0002,trader_0025,ETH-USD,BUY,1951.65,901,2026-01-01T00:02:43Z
order_00000165,batch_0002,trader_0003,ETH-USD,SELL,1900.91,432,2026-01-01T00:02:44Z
order_00000166,batch_0002,trader_0012,ETH-USD,BUY,2015.77,768,2026-01-01T00:02:45Z
order_00000167,batch_0002,trader_0021,ETH-USD,BUY,2112.49,71,2026-01-01T00:02:46Z
order_00000168,batch_0002,trader_0007,ETH-USD,BUY,2179.84,32,2026-01-01T00:02:47Z
order_00000169,batch_0002,trader_0005,ETH-USD,SELL,1860.95,637,2026-01-01T00:02:48Z
order_00000170,batch_0002,trader_0007,ETH-USD,BUY,2025.59,118,2026-01-01T00:02:49Z
order_00000171,batch_0002,trader_0006,ETH-USD,BUY,2106.76,263,2026-01-01T00:02:50Z
order_00000172,batch_0002,trader_0004,ETH-USD,SELL,2099.17,987,2026-01-01T00:02:51Z
order_00000173,batch_0002,trader_0004,ETH-USD,SELL,2185.89,168,2026-01-01T00:02:52Z
order_00000174,batch_0002,trader_0022,ETH-USD,SELL,1924.78,952,2026-01-01T00:02:53Z
order_00000175,batch_0002,trader_0023,ETH-USD,SELL,1958.66,385,2026-01-01T00:02:54Z
order_00000176,batch_0002,trader_0021,ETH-USD,BUY,2076.25,607,2026-01-01T00:02:55Z
order_00000177,batch_0002,trader_0022,ETH-USD,BUY,2108.99,714,2026-01-01T00:02:56Z
order_00000178,batch_0002,trader_0019,ETH-USD,SELL,2118.49,124,2026-01-01T00:02:57Z
order_00000179,batch_0002,trader_0022,ETH-USD,SELL,2013.1,356,2026-01-01T00:02:58Z
order_00000180,batch_0002,trader_0001,ETH-USD,BUY,2059.02,519,2026-01-01T00:02:59Z
order_00000181,batch_0002,trader_0014,ETH-USD,SELL,1996.08,843,2026-01-01T00:03:00Z
order_00000182,batch_0002,trader_0015,ETH-USD,SELL,2156.63,651,2026-01-01T00:03:01Z
order_00000183,batch_0002,trader_0017,ETH-USD,SELL,1870.45,446,2026-01-01T00:03:02Z
order_00000184,batch_0002,trader_0018,ETH-USD,SELL,2046.36,277,2026-01-01T00:03:03Z
order_00000185,batch_0002,trader_0024,ETH-USD,SELL,1974.23,477,2026-01-01T00:03:04Z
order_00000186,batch_0002,trader_0003,ETH-USD,SELL,2140.69,331,2026-01-01T00:03:05Z
order_00000187,batch_0002,trader_0015,ETH-USD,BUY,1897.55,462,2026-01-01T00:03:06Z
order_00000188,batch_0002,trader_0001,ETH-USD,SELL,1951.6,685,2026-01-01T00:03:07Z
order_00000189,batch_0002,trader_0007,ETH-USD,BUY,1872.74,333,2026-01-01T00:03:08Z
order_00000190,batch_0002,trader_0020,ETH-USD,BUY,1936.14,265,2026-01-01T00:03:09Z
order_00000191,batch_0002,trader_0017,ETH-USD,SELL,2022.32,283,2026-01-01T00:03:10Z
order_00000192,batch_0002,trader_0014,ETH-USD,SELL,1896.54,88,2026-01-01T00:03:11Z
order_00000193,batch_0002,trader_0016,ETH-USD,BUY,1896.13,777,2026-01-01T00:03:12Z
order_00000194,batch_0002,trader_0001,ETH-USD,SELL,1979.27,503,2026-01-01T00:03:13Z
order_00000195,batch_0002,trader_0008,ETH-USD,BUY,1961.76,227,2026-01-01T00:03:14Z
order_00000196,batch_0002,trader_0018,ETH-USD,BUY,1947.61,596,2026-01-01T00:03:15Z
order_00000197,batch_0002,trader_0018,ETH-USD,SELL,2198.65,436,2026-01-01T00:03:16Z
order_00000198,batch_0002,trader_0010,ETH-USD,BUY,1981.5,720,2026-01-01T00:03:17Z
order_00000199,batch_0002,trader_0011,ETH-USD,BUY,2088.51,124,2026-01-01T00:03:18Z
order_00000200,batch_0002,trader_0023,ETH-USD,BUY,2180.35,549,2026-01-01T00:03:19Z
order_00000201,batch_0002,trader_0009,ETH-USD,BUY,2095.44,222,2026-01-01T00:03:20Z
order_00000202,batch_0002,trader_0010,ETH-USD,SELL,2009.85,779,2026-01-01T00:03:21Z
order_00000203,batch_0002,trader_0008,ETH-USD,SELL,1877.65,853,2026-01-01T00:03:22Z
order_00000204,batch_0002,trader_0018,ETH-USD,BUY,1805.66,310,2026-01-01T00:03:23Z
order_00000205,batch_0002,trader_0018,ETH-USD,BUY,2189.72,47,2026-01-01T00:03:24Z
order_00000206,batch_0002,trader_0025,ETH-USD,BUY,1850.51,967,2026-01-01T00:03:25Z
order_00000207,batch_0002,trader_0010,ETH-USD,BUY,1804.91,894,2026-01-01T00:03:26Z
order_00000208,batch_0002,trader_0002,ETH-USD,BUY,1936.28,452,2026-01-01T00:03:27Z
order_00000209,batch_0002,trader_0003,ETH-USD,BUY,1991.09,883,2026-01-01T00:03:28Z
order_00000210,batch_0002,trader_0022,ETH-USD,BUY,2030.81,76,2026-01-01T00:03:29Z
order_00000211,batch_0002,trader_0010,ETH-USD,BUY,2124.46,153,2026-01-01T00:03:30Z
order_00000212,batch_0002,trader_0025,ETH-USD,BUY,1847.38,255,2026-01-01T00:03:31Z
order_00000213,batch_0002,trader_0008,ETH-USD,BUY,2116.3,611,2026-01-01T00:03:32Z
order_00000214,batch_0002,trader_0015,ETH-USD,SELL,1980.21,390,2026-01-01T00:03:33Z
order_00000215,batch_0002,trader_0010,ETH-USD,BUY,2196.01,603,2026-01-01T00:03:34Z
order_00000216,batch_0002,trader_0024,ETH-USD,SELL,2043.85,62,2026-01-01T00:03:35Z
order_00000217,batch_0002,trader_0007,ETH-USD,BUY,1883.12,782,2026-01-01T00:03:36Z
order_00000218,batch_0002,trader_0006,ETH-USD,BUY,1862.82,84,2026-01-01T00:03:37Z
order_00000219,batch_0002,trader_0015,ETH-USD,SELL,1801.07,161,2026-01-01T00:03:38Z
order_00000220,batch_0002,trader_0008,ETH-USD,SELL,1916.5,482,2026-01-01T00:03:39Z
order_00000221,batch_0002,trader_0015,ETH-USD,BUY,2081.2,290,2026-01-01T00:03:40Z
order_00000222,batch_0002,trader_0021,ETH-USD,BUY,2169.56,240,2026-01-01T00:03:41Z
order_00000223,batch_0002,trader_0014,ETH-USD,SELL,2173.47,824,2026-01-01T00:03:42Z
order_00000224,batch_0002,trader_0009,ETH-USD,BUY,2059.05,231,2026-01-01T00:03:43Z
order_00000225,batch_0002,trader_0010,ETH-USD,SELL,1823.86,74,2026-01-01T00:03:44Z
order_00000226,batch_0002,trader_0010,ETH-USD,SELL,2027.68,845,2026-01-01T00:03:45Z
order_00000227,batch_0002,trader_0023,ETH-USD,BUY,2075.47,480,2026-01-01T00:03:46Z
order_00000228,batch_0002,trader_0016,ETH-USD,BUY,2000.19,279,2026-01-01T00:03:47Z
order_00000229,batch_0002,trader_0014,ETH-USD,BUY,1815.94,613,2026-01-01T00:03:48Z
order_00000230,batch_0002,trader_0003,ETH-USD,SELL,1900.15,619,2026-01-01T00:03:49Z
order_00000231,batch_0002,trader_0019,ETH-USD,BUY,2134.38,691,2026-01-01T00:03:50Z
order_00000232,batch_0002,trader_0022,ETH-USD,SELL,2199.83,22,2026-01-01T00:03:51Z
order_00000233,batch_0002,trader_0025,ETH-USD,SELL,1816.09,591,2026-01-01T00:03:52Z
order_00000234,batch_0002,trader_0009,ETH-USD,BUY,2060.6,532,2026-01-01T00:03:53Z
order_00000235,batch_0002,trader_0016,ETH-USD,BUY,1974.35,600,2026-01-01T00:03:54Z
order_00000236,batch_0002,trader_0011,ETH-USD,SELL,1939.18,482,2026-01-01T00:03:55Z
order_00000237,batch_0002,trader_0011,ETH-USD,BUY,2143.09,108,2026-01-01T00:03:56Z
order_00000238,batch_0002,trader_0013,ETH-USD,BUY,1915.29,508,2026-01-01T00:03:57Z
order_00000239,batch_0002,trader_0003,ETH-USD,SELL,1814.68,564,2026-01-01T00:03:58Z
order_00000240,batch_0002,trader_0025,ETH-USD,BUY,1846.37,332,2026-01-01T00:03:59Z
order_00000241,batch_0002,trader_0001,ETH-USD,BUY,2129.97,527,2026-01-01T00:04:00Z
order_00000242,batch_0002,trader_0002,ETH-USD,SELL,1984.79,556,2026-01-01T00:04:01Z
order_00000243,batch_0002,trader_0016,ETH-USD,BUY,2049.05,371,2026-01-01T00:04:02Z
order_00000244,batch_0002,trader_0009,ETH-USD,SELL,1820.64,779,2026-01-01T00:04:03Z
order_00000245,batch_0002,trader_0023,ETH-USD,SELL,1915.21,950,2026-01-01T00:04:04Z
order_00000246,batch_0002,trader_0020,ETH-USD,BUY,2189.26,30,2026-01-01T00:04:05Z
order_00000247,batch_0002,trader_0018,ETH-USD,SELL,1863.35,727,2026-01-01T00:04:06Z
order_00000248,batch_0002,trader_0004,ETH-USD,BUY,1837.28,418,2026-01-01T00:04:07Z
order_00000249,batch_0002,trader_0005,ETH-USD,BUY,2059.08,121,2026-01-01T00:04:08Z
order_00000250,batch_0002,trader_0023,ETH-USD,BUY,1916.74,734,2026-01-01T00:04:09Z
order_00000251,batch_0002,trader_0016,ETH-USD,BUY,1993.0,855,2026-01-01T00:04:10Z
order_00000252,batch_0002,trader_0007,ETH-USD,BUY,1857.86,565,2026-01-01T00:04:11Z
order_00000253,batch_0002,trader_0005,ETH-USD,SELL,2098.52,521,2026-01-01T00:04:12Z
order_00000254,batch_0002,trader_0014,ETH-USD,SELL,2109.07,283,2026-01-01T00:04:13Z
order_00000255,batch_0002,trader_0001,ETH-USD,BUY,2003.1,807,2026-01-01T00:04:14Z
order_00000256,batch_0002,trader_0019,ETH-USD,BUY,2134.99,306,2026-01-01T00:04:15Z
order_00000257,batch_0002,trader_0015,ETH-USD,SELL,2146.1,502,2026-01-01T00:04:16Z
order_00000258,batch_0002,trader_0025,ETH-USD,SELL,1932.98,354,2026-01-01T00:04:17Z
order_00000259,batch_0002,trader_0007,ETH-USD,SELL,2173.14,467,2026-01-01T00:04:18Z
order_00000260,batch_0002,trader_0008,ETH-USD,SELL,2028.72,245,2026-01-01T00:04:19Z
order_00000261,batch_0002,trader_0024,ETH-USD,SELL,1817.46,421,2026-01-01T00:04:20Z
order_00000262,batch_0002,trader_0013,ETH-USD,BUY,2124.56,936,2026-01-01T00:04:21Z
order_00000263,batch_0002,trader_0005,ETH-USD,SELL,2128.3,812,2026-01-01T00:04:22Z
order_00000264,batch_0002,trader_0019,ETH-USD,BUY,1850.5,38,2026-01-01T00:04:23Z
order_00000265,batch_0002,trader_0015,ETH-USD,BUY,2149.68,103,2026-01-01T00:04:24Z
order_00000266,batch_0002,trader_0024,ETH-USD,BUY,1982.77,933,2026-01-01T00:04:25Z
order_00000267,batch_0002,trader_0005,ETH-USD,BUY,2061.91,892,2026-01-01T00:04:26Z
order_00000268,batch_0002,trader_0011,ETH-USD,BUY,2187.68,801,2026-01-01T00:04:27Z
order_00000269,batch_0002,trader_0011,ETH-USD,SELL,2059.93,408,2026-01-01T00:04:28Z
order_00000270,batch_0002,trader_0011,ETH-USD,SELL,2013.45,880,2026-01-01T00:04:29Z
order_00000271,batch_0002,trader_0018,ETH-USD,SELL,2103.76,909,2026-01-01T00:04:30Z
order_00000272,batch_0002,trader_0022,ETH-USD,BUY,1893.91,71,2026-01-01T00:04:31Z
order_00000273,batch_0002,trader_0014,ETH-USD,SELL,2098.71,233,2026-01-01T00:04:32Z
order_00000274,batch_0002,trader_0004,ETH-USD,SELL,2053.5,779,2026-01-01T00:04:33Z
order_00000275,batch_0002,trader_0001,ETH-USD,BUY,1919.79,711,2026-01-01T00:04:34Z
order_00000276,batch_0002,trader_0012,ETH-USD,BUY,1822.45,816,2026-01-01T00:04:35Z
order_00000277,batch_0002,trader_0014,ETH-USD,BUY,1897.68,150,2026-01-01T00:04:36Z
order_00000278,batch_0002,trader_0006,ETH-USD,SELL,1872.02,812,2026-01-01T00:04:37Z
order_00000279,batch_0002,trader_0022,ETH-USD,BUY,1953.02,892,2026-01-01T00:04:38Z
order_00000280,batch_0002,trader_0008,ETH-USD,BUY,2033.26,935,2026-01-01T00:04:39Z
order_00000281,batch_0002,trader_0022,ETH-USD,BUY,1983.83,261,2026-01-01T00:04:40Z
order_00000282,batch_0002,trader_0010,ETH-USD,BUY,1986.1,824,2026-01-01T00:04:41Z
order_00000283,batch_0002,trader_0012,ETH-USD,SELL,1829.54,162,2026-01-01T00:04:42Z
order_00000284,batch_0002,trader_0014,ETH-USD,SELL,2055.58,307,2026-01-01T00:04:43Z
order_00000285,batch_0002,trader_0007,ETH-USD,SELL,2138.12,468,2026-01-01T00:04:44Z
order_00000286,batch_0002,trader_0008,ETH-USD,SELL,1993.28,874,2026-01-01T00:04:45Z
order_00000287,batch_0002,trader_0023,ETH-USD,BUY,2029.92,368,2026-01-01T00:04:46Z
order_00000288,batch_0002,trader_0009,ETH-USD,BUY,2063.29,850,2026-01-01T00:04:47Z
order_00000289,batch_0002,trader_0024,ETH-USD,BUY,2074.32,886,2026-01-01T00:04:48Z
order_00000290,batch_0002,trader_0016,ETH-USD,SELL,2042.56,933,2026-01-01T00:04:49Z
order_00000291,batch_0002,trader_0008,ETH-USD,SELL,1914.48,925,2026-01-01T00:04:50Z
order_00000292,batch_0002,trader_0007,ETH-USD,SELL,1887.6,361,2026-01-01T00:04:51Z
order_00000293,batch_0002,trader_0025,ETH-USD,SELL,2102.23,695,2026-01-01T00:04:52Z
order_00000294,batch_0002,trader_0004,ETH-USD,SELL,1854.71,859,2026-01-01T00:04:53Z
order_00000295,batch_0002,trader_0015,ETH-USD,SELL,1815.77,662,2026-01-01T00:04:54Z
order_00000296,batch_0002,trader_0003,ETH-USD,BUY,2092.94,374,2026-01-01T00:04:55Z
order_00000297,batch_0002,trader_0006,ETH-USD,SELL,2098.99,335,2026-01-01T00:04:56Z
order_00000298,batch_0002,trader_0012,ETH-USD,BUY,2015.76,806,2026-01-01T00:04:57Z
order_00000299,batch_0002,trader_0006,ETH-USD,SELL,1909.01,936,2026-01-01T00:04:58Z
order_00000300,batch_0002,trader_0010,ETH-USD,BUY,2177.68,845,2026-01-01T00:04:59Z
order_00000301,batch_0002,trader_0015,ETH-USD,SELL,2121.69,347,2026-01-01T00:05:00Z
order_00000302,batch_0002,trader_0008,ETH-USD,SELL,2101.66,145,2026-01-01T00:05:01Z
order_00000303,batch_0002,trader_0013,ETH-USD,SELL,2069.76,742,2026-01-01T00:05:02Z
order_00000304,batch_0002,trader_0003,ETH-USD,SELL,2022.93,824,2026-01-01T00:05:03Z
order_00000305,batch_0002,trader_0004,ETH-USD,SELL,1905.78,15,2026-01-01T00:05:04Z
order_00000306,batch_0002,trader_0009,ETH-USD,BUY,2099.6,689,2026-01-01T00:05:05Z
order_00000307,batch_0002,trader_0012,ETH-USD,SELL,2055.42,843,2026-01-01T00:05:06Z
order_00000308,batch_0002,trader_0020,ETH-USD,BUY,1988.59,240,2026-01-01T00:05:07Z
order_00000309,batch_0002,trader_0020,ETH-USD,SELL,1931.2,575,2026-01-01T00:05:08Z
order_00000310,batch_0002,trader_0015,ETH-USD,BUY,2054.16,65,2026-01-01T00:05:09Z
order_00000311,batch_0002,trader_0004,ETH-USD,SELL,2059.7,310,2026-01-01T00:05:10Z
order_00000312,batch_0002,trader_0016,ETH-USD,BUY,1814.88,969,2026-01-01T00:05:11Z
order_00000313,batch_0002,trader_0005,ETH-USD,BUY,2154.9,241,2026-01-01T00:05:12Z
order_00000314,batch_0002,trader_0024,ETH-USD,BUY,2068.19,380,2026-01-01T00:05:13Z
order_00000315,batch_0002,trader_0024,ETH-USD,SELL,1967.65,554,2026-01-01T00:05:14Z
order_00000316,batch_0002,trader_0004,ETH-USD,SELL,1965.95,907,2026-01-01T00:05:15Z
order_00000317,batch_0002,trader_0009,ETH-USD,SELL,1963.25,631,2026-01-01T00:05:16Z
order_00000318,batch_0002,trader_0015,ETH-USD,BUY,1886.91,380,2026-01-01T00:05:17Z
order_00000319,batch_0002,trader_0022,ETH-USD,SELL,1945.07,876,2026-01-01T00:05:18Z
order_00000320,batch_0002,trader_0012,ETH-USD,BUY,2191.14,924,2026-01-01T00:05:19Z
order_00000321,batch_0002,trader_0004,ETH-USD,BUY,1875.92,283,2026-01-01T00:05:20Z
order_00000322,batch_0002,trader_0022,ETH-USD,SELL,1981.89,844,2026-01-01T00:05:21Z
order_00000323,batch_0002,trader_0001,ETH-USD,BUY,2038.86,655,2026-01-01T00:05:22Z
order_00000324,batch_0002,trader_0005,ETH-USD,BUY,1897.43,342,2026-01-01T00:05:23Z
order_00000325,batch_0002,trader_0025,ETH-USD,SELL,1827.44,211,2026-01-01T00:05:24Z
order_00000326,batch_0002,trader_0008,ETH-USD,SELL,1886.38,601,2026-01-01T00:05:25Z
order_00000327,batch_0002,trader_0020,ETH-USD,BUY,2115.46,152,2026-01-01T00:05:26Z
order_00000328,batch_0002,trader_0005,ETH-USD,BUY,2193.61,880,2026-01-01T00:05:27Z
order_00000329,batch_0002,trader_0022,ETH-USD,SELL,1869.8,818,2026-01-01T00:05:28Z
order_00000330,batch_0002,trader_0008,ETH-USD,SELL,1805.94,135,2026-01-01T00:05:29Z
order_00000331,batch_0002,trader_0002,ETH-USD,SELL,1869.7,17,2026-01-01T00:05:30Z
order_00000332,batch_0002,trader_0024,ETH-USD,BUY,2010.43,432,2026-01-01T00:05:31Z
order_00000333,batch_0002,trader_0017,ETH-USD,BUY,2111.21,460,2026-01-01T00:05:32Z
order_00000334,batch_0002,trader_0020,ETH-USD,SELL,2001.54,463,2026-01-01T00:05:33Z
order_00000335,batch_0002,trader_0022,ETH-USD,BUY,2163.5,803,2026-01-01T00:05:34Z
order_00000336,batch_0002,trader_0001,ETH-USD,SELL,2057.34,470,2026-01-01T00:05:35Z
order_00000337,batch_0002,trader_0014,ETH-USD,BUY,2138.92,491,2026-01-01T00:05:36Z
order_00000338,batch_0002,trader_0015,ETH-USD,SELL,2084.96,503,2026-01-01T00:05:37Z
order_00000339,batch_0002,trader_0005,ETH-USD,BUY,1928.84,83,2026-01-01T00:05:38Z
order_00000340,batch_0002,trader_0019,ETH-USD,BUY,2049.73,282,2026-01-01T00:05:39Z
order_00000341,batch_0002,trader_0020,ETH-USD,SELL,1952.36,333,2026-01-01T00:05:40Z
order_00000342,batch_0002,trader_0014,ETH-USD,SELL,2002.22,465,2026-01-01T00:05:41Z
order_00000343,batch_0002,trader_0021,ETH-USD,BUY,1845.77,719,2026-01-01T00:05:42Z
order_00000344,batch_0002,trader_0007,ETH-USD,SELL,2020.53,788,2026-01-01T00:05:43Z
order_00000345,batch_0002,trader_0011,ETH-USD,BUY,1891.4,910,2026-01-01T00:05:44Z
order_00000346,batch_0002,trader_0004,ETH-USD,SELL,1966.4,409,2026-01-01T00:05:45Z
order_00000347,batch_0002,trader_0012,ETH-USD,BUY,2066.04,321,2026-01-01T00:05:46Z
order_00000348,batch_0002,trader_0003,ETH-USD,SELL,2169.19,704,2026-01-01T00:05:47Z
order_00000349,batch_0002,trader_0004,ETH-USD,BUY,1837.29,88,2026-01-01T00:05:48Z
order_00000350,batch_0002,trader_0018,ETH-USD,SELL,2124.71,382,2026-01-01T00:05:49Z
order_00000351,batch_0002,trader_0011,ETH-USD,BUY,2024.63,980,2026-01-01T00:05:50Z
order_00000352,batch_0002,trader_0022,ETH-USD,SELL,1941.44,421,2026-01-01T00:05:51Z
order_00000353,batch_0002,trader_0024,ETH-USD,SELL,2147.24,434,2026-01-01T00:05:52Z
order_00000354,batch_0002,trader_0012,ETH-USD,BUY,2040.16,295,2026-01-01T00:05:53Z
order_00000355,batch_0002,trader_0022,ETH-USD,BUY,1885.1,520,2026-01-01T00:05:54Z
order_00000356,batch_0002,trader_0018,ETH-USD,BUY,1843.29,868,2026-01-01T00:05:55Z
order_00000357,batch_0002,trader_0008,ETH-USD,BUY,1911.43,781,2026-01-01T00:05:56Z
order_00000358,batch_0002,trader_0025,ETH-USD,SELL,2024.39,866,2026-01-01T00:05:57Z
order_00000359,batch_0002,trader_0018,ETH-USD,SELL,2069.99,629,2026-01-01T00:05:58Z
order_00000360,batch_0002,trader_0023,ETH-USD,BUY,2063.13,952,2026-01-01T00:05:59Z
order_00000361,batch_0002,trader_0025,ETH-USD,BUY,1909.31,185,2026-01-01T00:06:00Z
order_00000362,batch_0002,trader_0006,ETH-USD,BUY,1940.41,348,2026-01-01T00:06:01Z
order_00000363,batch_0002,trader_0003,ETH-USD,SELL,2062.94,580,2026-01-01T00:06:02Z
order_00000364,batch_0002,trader_0003,ETH-USD,BUY,2188.72,649,2026-01-01T00:06:03Z
order_00000365,batch_0002,trader_0015,ETH-USD,SELL,1950.48,221,2026-01-01T00:06:04Z
order_00000366,batch_0002,trader_0011,ETH-USD,BUY,1924.65,379,2026-01-01T00:06:05Z
order_00000367,batch_0002,trader_0002,ETH-USD,SELL,2038.49,582,2026-01-01T00:06:06Z
order_00000368,batch_0002,trader_0022,ETH-USD,BUY,2047.14,773,2026-01-01T00:06:07Z
order_00000369,batch_0002,trader_0016,ETH-USD,BUY,2064.78,454,2026-01-01T00:06:08Z
order_00000370,batch_0002,trader_0025,ETH-USD,SELL,1909.27,425,2026-01-01T00:06:09Z
order_00000371,batch_0002,trader_0010,ETH-USD,SELL,1971.97,354,2026-01-01T00:06:10Z
order_00000372,batch_0002,trader_0022,ETH-USD,SELL,1994.65,608,2026-01-01T00:06:11Z
order_00000373,batch_0002,trader_0020,ETH-USD,BUY,1958.11,226,2026-01-01T00:06:12Z
