order_id,batch_id,trader_id,symbol,side,price,quantity,remaining_quantity,filled_quantity,timestamp
order_00000983,batch_0003,trader_0023,ETH-USD,BUY,1957.92,81,81,0,2026-01-01T00:16:22Z
order_00000746,batch_0003,trader_0025,ETH-USD,BUY,1956.45,384,384,0,2026-01-01T00:12:25Z
order_00000759,batch_0003,trader_0023,ETH-USD,BUY,1955.53,440,440,0,2026-01-01T00:12:38Z
order_00000714,batch_0003,trader_0003,ETH-USD,BUY,1955.12,424,424,0,2026-01-01T00:11:53Z
order_00001061,batch_0003,trader_0002,ETH-USD,BUY,1953.33,489,489,0,2026-01-01T00:17:40Z
order_00000866,batch_0003,trader_0005,ETH-USD,BUY,1953.19,373,373,0,2026-01-01T00:14:25Z
order_00001078,batch_0003,trader_0018,ETH-USD,BUY,1952.1,455,455,0,2026-01-01T00:17:57Z
order_00000722,batch_0003,trader_0011,ETH-USD,BUY,1951.96,636,636,0,2026-01-01T00:12:01Z
order_00001118,batch_0003,trader_0008,ETH-USD,BUY,1951.46,659,659,0,2026-01-01T00:18:37Z
order_00000886,batch_0003,trader_0024,ETH-USD,BUY,1949.0,918,918,0,2026-01-01T00:14:45Z
order_00000816,batch_0003,trader_0021,ETH-USD,BUY,1948.74,85,85,0,2026-01-01T00:13:35Z
order_00001246,batch_0003,trader_0002,ETH-USD,BUY,1947.77,271,271,0,2026-01-01T00:20:45Z
order_00000719,batch_0003,trader_0008,ETH-USD,BUY,1944.45,79,79,0,2026-01-01T00:11:58Z
order_00001359,batch_0003,trader_0018,ETH-USD,BUY,1944.12,370,370,0,2026-01-01T00:22:38Z
order_00001430,batch_0003,trader_0005,ETH-USD,BUY,1943.27,387,387,0,2026-01-01T00:23:49Z
order_00001222,batch_0003,trader_0022,ETH-USD,BUY,1942.86,339,339,0,2026-01-01T00:20:21Z
order_00000712,batch_0003,trader_0003,ETH-USD,BUY,1941.57,92,92,0,2026-01-01T00:11:51Z
order_00001580,batch_0003,trader_0005,ETH-USD,BUY,1939.61,669,669,0,2026-01-01T00:26:19Z
order_00000624,batch_0003,trader_0006,ETH-USD,BUY,1939.11,881,881,0,2026-01-01T00:10:23Z
order_00000642,batch_0003,trader_0021,ETH-USD,BUY,1937.77,996,996,0,2026-01-01T00:10:41Z
order_00001065,batch_0003,trader_0005,ETH-USD,BUY,1937.74,899,899,0,2026-01-01T00:17:44Z
order_00000821,batch_0003,trader_0004,ETH-USD,BUY,1937.43,713,713,0,2026-01-01T00:13:40Z
order_00000750,batch_0003,trader_0007,ETH-USD,BUY,1937.23,320,320,0,2026-01-01T00:12:29Z
order_00000808,batch_0003,trader_0019,ETH-USD,BUY,1935.1,291,291,0,2026-01-01T00:13:27Z
order_00000940,batch_0003,trader_0011,ETH-USD,BUY,1934.62,104,104,0,2026-01-01T00:15:39Z
order_00000654,batch_0003,trader_0001,ETH-USD,BUY,1933.19,929,929,0,2026-01-01T00:10:53Z
order_00001504,batch_0003,trader_0024,ETH-USD,BUY,1932.75,24,24,0,2026-01-01T00:25:03Z
order_00001199,batch_0003,trader_0003,ETH-USD,BUY,1932.69,735,735,0,2026-01-01T00:19:58Z
order_00001229,batch_0003,trader_0016,ETH-USD,BUY,1932.63,751,751,0,2026-01-01T00:20:28Z
order_00001048,batch_0003,trader_0009,ETH-USD,BUY,1932.53,909,909,0,2026-01-01T00:17:27Z
order_00000803,batch_0003,trader_0001,ETH-USD,BUY,1930.92,500,500,0,2026-01-01T00:13:22Z
order_00001249,batch_0003,trader_0023,ETH-USD,BUY,1929.63,665,665,0,2026-01-01T00:20:48Z
order_00001561,batch_0003,trader_0001,ETH-USD,BUY,1929.38,424,424,0,2026-01-01T00:26:00Z
order_00000661,batch_0003,trader_0007,ETH-USD,BUY,1928.09,860,860,0,2026-01-01T00:11:00Z
order_00000929,batch_0003,trader_0024,ETH-USD,BUY,1927.2,607,607,0,2026-01-01T00:15:28Z
order_00000708,batch_0003,trader_0004,ETH-USD,BUY,1926.67,399,399,0,2026-01-01T00:11:47Z
order_00000773,batch_0003,trader_0015,ETH-USD,BUY,1925.83,192,192,0,2026-01-01T00:12:52Z
order_00000894,batch_0003,trader_0004,ETH-USD,BUY,1925.61,478,478,0,2026-01-01T00:14:53Z
order_00001369,batch_0003,trader_0021,ETH-USD,BUY,1925.39,234,234,0,2026-01-01T00:22:48Z
order_00001094,batch_0003,trader_0024,ETH-USD,BUY,1925.08,694,694,0,2026-01-01T00:18:13Z
order_00001571,batch_0003,trader_0025,ETH-USD,BUY,1923.81,316,316,0,2026-01-01T00:26:10Z
order_00000973,batch_0003,trader_0013,ETH-USD,BUY,1923.34,119,119,0,2026-01-01T00:16:12Z
order_00000709,batch_0003,trader_0012,ETH-USD,BUY,1923.31,966,966,0,2026-01-01T00:11:48Z
order_00000768,batch_0003,trader_0006,ETH-USD,BUY,1922.15,245,245,0,2026-01-01T00:12:47Z
order_00000721,batch_0003,trader_0013,ETH-USD,BUY,1921.86,139,139,0,2026-01-01T00:12:00Z
order_00001556,batch_0003,trader_0010,ETH-USD,BUY,1921.82,906,906,0,2026-01-01T00:25:55Z
order_00000897,batch_0003,trader_0023,ETH-USD,BUY,1921.69,703,703,0,2026-01-01T00:14:56Z
order_00001474,batch_0003,trader_0019,ETH-USD,BUY,1920.12,831,831,0,2026-01-01T00:24:33Z
order_00000644,batch_0003,trader_0006,ETH-USD,BUY,1919.96,153,153,0,2026-01-01T00:10:43Z
order_00001067,batch_0003,trader_0010,ETH-USD,BUY,1919.28,47,47,0,2026-01-01T00:17:46Z
order_00001086,batch_0003,trader_0002,ETH-USD,BUY,1918.14,420,420,0,2026-01-01T00:18:05Z
order_00001557,batch_0003,trader_0002,ETH-USD,BUY,1917.77,433,433,0,2026-01-01T00:25:56Z
order_00000972,batch_0003,trader_0003,ETH-USD,BUY,1916.72,654,654,0,2026-01-01T00:16:11Z
order_00000875,batch_0003,trader_0010,ETH-USD,BUY,1916.64,206,206,0,2026-01-01T00:14:34Z
order_00000732,batch_0003,trader_0023,ETH-USD,BUY,1916.53,817,817,0,2026-01-01T00:12:11Z
order_00001363,batch_0003,trader_0011,ETH-USD,BUY,1913.84,800,800,0,2026-01-01T00:22:42Z
order_00001380,batch_0003,trader_0021,ETH-USD,BUY,1913.67,756,756,0,2026-01-01T00:22:59Z
order_00001207,batch_0003,trader_0015,ETH-USD,BUY,1912.61,89,89,0,2026-01-01T00:20:06Z
order_00001257,batch_0003,trader_0005,ETH-USD,BUY,1912.32,659,659,0,2026-01-01T00:20:56Z
order_00001349,batch_0003,trader_0006,ETH-USD,BUY,1911.85,411,411,0,2026-01-01T00:22:28Z
order_00001117,batch_0003,trader_0017,ETH-USD,BUY,1911.26,994,994,0,2026-01-01T00:18:36Z
order_00001578,batch_0003,trader_0021,ETH-USD,BUY,1911.25,561,561,0,2026-01-01T00:26:17Z
order_00000718,batch_0003,trader_0010,ETH-USD,BUY,1910.38,446,446,0,2026-01-01T00:11:57Z
order_00000629,batch_0003,trader_0024,ETH-USD,BUY,1910.26,159,159,0,2026-01-01T00:10:28Z
order_00001511,batch_0003,trader_0022,ETH-USD,BUY,1908.52,677,677,0,2026-01-01T00:25:10Z
order_00001081,batch_0003,trader_0020,ETH-USD,BUY,1907.99,533,533,0,2026-01-01T00:18:00Z
order_00000717,batch_0003,trader_0005,ETH-USD,BUY,1907.36,309,309,0,2026-01-01T00:11:56Z
order_00001494,batch_0003,trader_0014,ETH-USD,BUY,1906.5,74,74,0,2026-01-01T00:24:53Z
order_00001452,batch_0003,trader_0002,ETH-USD,BUY,1906.33,632,632,0,2026-01-01T00:24:11Z
order_00001092,batch_0003,trader_0002,ETH-USD,BUY,1905.65,304,304,0,2026-01-01T00:18:11Z
order_00000960,batch_0003,trader_0004,ETH-USD,BUY,1904.45,327,327,0,2026-01-01T00:15:59Z
order_00001389,batch_0003,trader_0010,ETH-USD,BUY,1903.92,423,423,0,2026-01-01T00:23:08Z
order_00000744,batch_0003,trader_0017,ETH-USD,BUY,1903.5,101,101,0,2026-01-01T00:12:23Z
order_00001264,batch_0003,trader_0006,ETH-USD,BUY,1903.3,171,171,0,2026-01-01T00:21:03Z
order_00000989,batch_0003,trader_0024,ETH-USD,BUY,1903.15,610,610,0,2026-01-01T00:16:28Z
order_00001075,batch_0003,trader_0018,ETH-USD,BUY,1902.32,656,656,0,2026-01-01T00:17:54Z
order_00000681,batch_0003,trader_0012,ETH-USD,BUY,1900.97,540,540,0,2026-01-01T00:11:20Z
order_00001167,batch_0003,trader_0020,ETH-USD,BUY,1900.54,762,762,0,2026-01-01T00:19:26Z
order_00001411,batch_0003,trader_0013,ETH-USD,BUY,1900.03,862,862,0,2026-01-01T00:23:30Z
order_00001112,batch_0003,trader_0012,ETH-USD,BUY,1899.43,745,745,0,2026-01-01T00:18:31Z
order_00000899,batch_0003,trader_0012,ETH-USD,BUY,1899.29,729,729,0,2026-01-01T00:14:58Z
order_00000832,batch_0003,trader_0021,ETH-USD,BUY,1899.11,144,144,0,2026-01-01T00:13:51Z
order_00001227,batch_0003,trader_0008,ETH-USD,BUY,1898.47,321,321,0,2026-01-01T00:20:26Z
order_00001422,batch_0003,trader_0002,ETH-USD,BUY,1897.24,809,809,0,2026-01-01T00:23:41Z
order_00000925,batch_0003,trader_0018,ETH-USD,BUY,1896.46,673,673,0,2026-01-01T00:15:24Z
order_00000838,batch_0003,trader_0021,ETH-USD,BUY,1896.43,116,116,0,2026-01-01T00:13:57Z
order_00000696,batch_0003,trader_0013,ETH-USD,BUY,1896.19,578,578,0,2026-01-01T00:11:35Z
order_00001035,batch_0003,trader_0002,ETH-USD,BUY,1896.12,784,784,0,2026-01-01T00:17:14Z
order_00001346,batch_0003,trader_0016,ETH-USD,BUY,1894.86,270,270,0,2026-01-01T00:22:25Z
order_00001519,batch_0003,trader_0017,ETH-USD,BUY,1894.48,310,310,0,2026-01-01T00:25:18Z
order_00001420,batch_0003,trader_0014,ETH-USD,BUY,1894.39,116,116,0,2026-01-01T00:23:39Z
order_00001331,batch_0003,trader_0008,ETH-USD,BUY,1893.94,205,205,0,2026-01-01T00:22:10Z
order_00000636,batch_0003,trader_0024,ETH-USD,BUY,1893.66,297,297,0,2026-01-01T00:10:35Z
order_00001284,batch_0003,trader_0003,ETH-USD,BUY,1893.01,785,785,0,2026-01-01T00:21:23Z
order_00001201,batch_0003,trader_0009,ETH-USD,BUY,1891.06,842,842,0,2026-01-01T00:20:00Z
order_00000779,batch_0003,trader_0010,ETH-USD,BUY,1889.94,282,282,0,2026-01-01T00:12:58Z
order_00001129,batch_0003,trader_0011,ETH-USD,BUY,1888.7,675,675,0,2026-01-01T00:18:48Z
order_00001182,batch_0003,trader_0007,ETH-USD,BUY,1888.48,358,358,0,2026-01-01T00:19:41Z
order_00001217,batch_0003,trader_0009,ETH-USD,BUY,1888.32,189,189,0,2026-01-01T00:20:16Z
order_00001485,batch_0003,trader_0002,ETH-USD,BUY,1888.32,715,715,0,2026-01-01T00:24:44Z
order_00001447,batch_0003,trader_0023,ETH-USD,BUY,1888.29,376,376,0,2026-01-01T00:24:06Z
order_00000603,batch_0003,trader_0005,ETH-USD,BUY,1887.65,227,227,0,2026-01-01T00:10:02Z
order_00000934,batch_0003,trader_0017,ETH-USD,BUY,1887.52,617,617,0,2026-01-01T00:15:33Z
order_00001475,batch_0003,trader_0003,ETH-USD,BUY,1886.97,940,940,0,2026-01-01T00:24:34Z
order_00001469,batch_0003,trader_0011,ETH-USD,BUY,1885.93,228,228,0,2026-01-01T00:24:28Z
order_00000953,batch_0003,trader_0023,ETH-USD,BUY,1883.87,272,272,0,2026-01-01T00:15:52Z
order_00001196,batch_0003,trader_0023,ETH-USD,BUY,1882.23,107,107,0,2026-01-01T00:19:55Z
order_00001273,batch_0003,trader_0017,ETH-USD,BUY,1880.94,17,17,0,2026-01-01T00:21:12Z
order_00001444,batch_0003,trader_0016,ETH-USD,BUY,1880.83,33,33,0,2026-01-01T00:24:03Z
order_00001012,batch_0003,trader_0002,ETH-USD,BUY,1880.29,853,853,0,2026-01-01T00:16:51Z
order_00000917,batch_0003,trader_0017,ETH-USD,BUY,1879.78,430,430,0,2026-01-01T00:15:16Z
order_00001221,batch_0003,trader_0019,ETH-USD,BUY,1878.97,101,101,0,2026-01-01T00:20:20Z
order_00001051,batch_0003,trader_0004,ETH-USD,BUY,1877.82,911,911,0,2026-01-01T00:17:30Z
order_00000652,batch_0003,trader_0025,ETH-USD,BUY,1875.27,75,75,0,2026-01-01T00:10:51Z
order_00000913,batch_0003,trader_0009,ETH-USD,BUY,1874.86,931,931,0,2026-01-01T00:15:12Z
order_00001597,batch_0003,trader_0020,ETH-USD,BUY,1871.96,828,828,0,2026-01-01T00:26:36Z
order_00001570,batch_0003,trader_0023,ETH-USD,BUY,1871.55,149,149,0,2026-01-01T00:26:09Z
order_00001328,batch_0003,trader_0011,ETH-USD,BUY,1871.39,954,954,0,2026-01-01T00:22:07Z
order_00001058,batch_0003,trader_0025,ETH-USD,BUY,1867.44,793,793,0,2026-01-01T00:17:37Z
order_00001583,batch_0003,trader_0010,ETH-USD,BUY,1864.53,183,183,0,2026-01-01T00:26:22Z
order_00001500,batch_0003,trader_0024,ETH-USD,BUY,1862.4,383,383,0,2026-01-01T00:24:59Z
order_00001435,batch_0003,trader_0010,ETH-USD,BUY,1862.01,544,544,0,2026-01-01T00:23:54Z
order_00001079,batch_0003,trader_0023,ETH-USD,BUY,1861.25,719,719,0,2026-01-01T00:17:58Z
order_00001403,batch_0003,trader_0018,ETH-USD,BUY,1860.86,20,20,0,2026-01-01T00:23:22Z
order_00001053,batch_0003,trader_0007,ETH-USD,BUY,1860.31,875,875,0,2026-01-01T00:17:32Z
order_00001488,batch_0003,trader_0011,ETH-USD,BUY,1859.2,404,404,0,2026-01-01T00:24:47Z
order_00000646,batch_0003,trader_0015,ETH-USD,BUY,1857.74,725,725,0,2026-01-01T00:10:45Z
order_00000999,batch_0003,trader_0020,ETH-USD,BUY,1857.54,413,413,0,2026-01-01T00:16:38Z
order_00000830,batch_0003,trader_0004,ETH-USD,BUY,1856.01,103,103,0,2026-01-01T00:13:49Z
order_00001209,batch_0003,trader_0013,ETH-USD,BUY,1854.55,226,226,0,2026-01-01T00:20:08Z
order_00001151,batch_0003,trader_0023,ETH-USD,BUY,1853.07,689,689,0,2026-01-01T00:19:10Z
order_00001024,batch_0003,trader_0006,ETH-USD,BUY,1852.93,934,934,0,2026-01-01T00:17:03Z
order_00000889,batch_0003,trader_0010,ETH-USD,BUY,1852.28,988,988,0,2026-01-01T00:14:48Z
order_00001277,batch_0003,trader_0020,ETH-USD,BUY,1852.13,676,676,0,2026-01-01T00:21:16Z
order_00001174,batch_0003,trader_0019,ETH-USD,BUY,1852.03,271,271,0,2026-01-01T00:19:33Z
order_00000857,batch_0003,trader_0025,ETH-USD,BUY,1850.77,381,381,0,2026-01-01T00:14:16Z
order_00000753,batch_0003,trader_0011,ETH-USD,BUY,1846.03,728,728,0,2026-01-01T00:12:32Z
order_00001401,batch_0003,trader_0015,ETH-USD,BUY,1844.14,297,297,0,2026-01-01T00:23:20Z
order_00001591,batch_0003,trader_0024,ETH-USD,BUY,1843.72,60,60,0,2026-01-01T00:26:30Z
order_00001206,batch_0003,trader_0022,ETH-USD,BUY,1842.45,515,515,0,2026-01-01T00:20:05Z
order_00000949,batch_0003,trader_0016,ETH-USD,BUY,1841.64,580,580,0,2026-01-01T00:15:48Z
order_00000863,batch_0003,trader_0019,ETH-USD,BUY,1841.16,792,792,0,2026-01-01T00:14:22Z
order_00001404,batch_0003,trader_0009,ETH-USD,BUY,1840.91,996,996,0,2026-01-01T00:23:23Z
order_00000957,batch_0003,trader_0016,ETH-USD,BUY,1840.57,385,385,0,2026-01-01T00:15:56Z
order_00000632,batch_0003,trader_0002,ETH-USD,BUY,1840.36,69,69,0,2026-01-01T00:10:31Z
order_00001358,batch_0003,trader_0024,ETH-USD,BUY,1838.52,645,645,0,2026-01-01T00:22:37Z
order_00000968,batch_0003,trader_0013,ETH-USD,BUY,1838.37,244,244,0,2026-01-01T00:16:07Z
order_00001098,batch_0003,trader_0011,ETH-USD,BUY,1837.18,751,751,0,2026-01-01T00:18:17Z
order_00001424,batch_0003,trader_0006,ETH-USD,BUY,1835.79,790,790,0,2026-01-01T00:23:43Z
order_00000823,batch_0003,trader_0004,ETH-USD,BUY,1835.73,393,393,0,2026-01-01T00:13:42Z
order_00001582,batch_0003,trader_0004,ETH-USD,BUY,1835.08,943,943,0,2026-01-01T00:26:21Z
order_00000970,batch_0003,trader_0022,ETH-USD,BUY,1835.05,438,438,0,2026-01-01T00:16:09Z
order_00000649,batch_0003,trader_0015,ETH-USD,BUY,1831.63,663,663,0,2026-01-01T00:10:48Z
order_00000682,batch_0003,trader_0013,ETH-USD,BUY,1831.61,407,407,0,2026-01-01T00:11:21Z
order_00000870,batch_0003,trader_0012,ETH-USD,BUY,1831.15,846,846,0,2026-01-01T00:14:29Z
order_00000950,batch_0003,trader_0012,ETH-USD,BUY,1831.12,764,764,0,2026-01-01T00:15:49Z
order_00000907,batch_0003,trader_0003,ETH-USD,BUY,1829.99,833,833,0,2026-01-01T00:15:06Z
order_00001172,batch_0003,trader_0006,ETH-USD,BUY,1829.79,700,700,0,2026-01-01T00:19:31Z
order_00000959,batch_0003,trader_0002,ETH-USD,BUY,1829.48,463,463,0,2026-01-01T00:15:58Z
order_00001220,batch_0003,trader_0022,ETH-USD,BUY,1829.26,563,563,0,2026-01-01T00:20:19Z
order_00001312,batch_0003,trader_0003,ETH-USD,BUY,1827.45,721,721,0,2026-01-01T00:21:51Z
order_00001323,batch_0003,trader_0021,ETH-USD,BUY,1827.02,265,265,0,2026-01-01T00:22:02Z
order_00000843,batch_0003,trader_0009,ETH-USD,BUY,1827.01,602,602,0,2026-01-01T00:14:02Z
order_00001443,batch_0003,trader_0005,ETH-USD,BUY,1826.67,675,675,0,2026-01-01T00:24:02Z
order_00000844,batch_0003,trader_0013,ETH-USD,BUY,1824.19,945,945,0,2026-01-01T00:14:03Z
order_00001357,batch_0003,trader_0009,ETH-USD,BUY,1824.01,168,168,0,2026-01-01T00:22:36Z
order_00001479,batch_0003,trader_0025,ETH-USD,BUY,1822.37,799,799,0,2026-01-01T00:24:38Z
order_00000853,batch_0003,trader_0022,ETH-USD,BUY,1822.01,624,624,0,2026-01-01T00:14:12Z
order_00001419,batch_0003,trader_0022,ETH-USD,BUY,1820.84,909,909,0,2026-01-01T00:23:38Z
order_00001013,batch_0003,trader_0012,ETH-USD,BUY,1820.22,468,468,0,2026-01-01T00:16:52Z
order_00000662,batch_0003,trader_0008,ETH-USD,BUY,1818.29,424,424,0,2026-01-01T00:11:01Z
order_00000617,batch_0003,trader_0012,ETH-USD,BUY,1818.12,75,75,0,2026-01-01T00:10:16Z
order_00000976,batch_0003,trader_0015,ETH-USD,BUY,1817.85,457,457,0,2026-01-01T00:16:15Z
order_00001568,batch_0003,trader_0006,ETH-USD,BUY,1817.56,390,390,0,2026-01-01T00:26:07Z
order_00001417,batch_0003,trader_0018,ETH-USD,BUY,1816.87,746,746,0,2026-01-01T00:23:36Z
order_00001263,batch_0003,trader_0019,ETH-USD,BUY,1815.68,525,525,0,2026-01-01T00:21:02Z
order_00001039,batch_0003,trader_0023,ETH-USD,BUY,1814.13,755,755,0,2026-01-01T00:17:18Z
order_00000914,batch_0003,trader_0020,ETH-USD,BUY,1813.86,153,153,0,2026-01-01T00:15:13Z
order_00001341,batch_0003,trader_0012,ETH-USD,BUY,1813.03,554,554,0,2026-01-01T00:22:20Z
order_00001543,batch_0003,trader_0025,ETH-USD,BUY,1812.89,232,232,0,2026-01-01T00:25:42Z
order_00001408,batch_0003,trader_0003,ETH-USD,BUY,1812.69,811,811,0,2026-01-01T00:23:27Z
order_00000922,batch_0003,trader_0025,ETH-USD,BUY,1811.72,225,225,0,2026-01-01T00:15:21Z
order_00001537,batch_0003,trader_0020,ETH-USD,BUY,1810.48,190,190,0,2026-01-01T00:25:36Z
order_00000879,batch_0003,trader_0018,ETH-USD,BUY,1809.56,420,420,0,2026-01-01T00:14:38Z
order_00001373,batch_0003,trader_0024,ETH-USD,BUY,1809.24,875,875,0,2026-01-01T00:22:52Z
order_00001077,batch_0003,trader_0023,ETH-USD,BUY,1807.9,857,857,0,2026-01-01T00:17:56Z
order_00001512,batch_0003,trader_0021,ETH-USD,BUY,1807.63,111,111,0,2026-01-01T00:25:11Z
order_00001088,batch_0003,trader_0003,ETH-USD,BUY,1805.1,3,3,0,2026-01-01T00:18:07Z
order_00000992,batch_0003,trader_0023,ETH-USD,BUY,1804.95,895,895,0,2026-01-01T00:16:31Z
order_00001108,batch_0003,trader_0022,ETH-USD,BUY,1804.94,322,322,0,2026-01-01T00:18:27Z
order_00001353,batch_0003,trader_0014,ETH-USD,BUY,1803.9,826,826,0,2026-01-01T00:22:32Z
order_00001057,batch_0003,trader_0009,ETH-USD,BUY,1801.89,60,60,0,2026-01-01T00:17:36Z
order_00001242,batch_0003,trader_0015,ETH-USD,SELL,2005.65,776,9,767,2026-01-01T00:20:41Z
order_00001008,batch_0003,trader_0012,ETH-USD,SELL,2006.6,778,778,0,2026-01-01T00:16:47Z
order_00000856,batch_0003,trader_0024,ETH-USD,SELL,2006.89,536,536,0,2026-01-01T00:14:15Z
order_00001343,batch_0003,trader_0011,ETH-USD,SELL,2007.28,716,716,0,2026-01-01T00:22:22Z
order_00001553,batch_0003,trader_0013,ETH-USD,SELL,2007.48,252,252,0,2026-01-01T00:25:52Z
order_00001596,batch_0003,trader_0021,ETH-USD,SELL,2007.88,509,509,0,2026-01-01T00:26:35Z
order_00001287,batch_0003,trader_0013,ETH-USD,SELL,2007.9,121,121,0,2026-01-01T00:21:26Z
order_00001279,batch_0003,trader_0012,ETH-USD,SELL,2008.82,442,442,0,2026-01-01T00:21:18Z
