order_id,batch_id,trader_id,symbol,side,price,quantity,remaining_quantity,filled_quantity,timestamp
order_00000339,batch_0002,trader_0005,ETH-USD,BUY,1928.84,83,83,0,2026-01-01T00:05:38Z
order_00000561,batch_0002,trader_0006,ETH-USD,BUY,1925.5,386,386,0,2026-01-01T00:09:20Z
order_00000366,batch_0002,trader_0011,ETH-USD,BUY,1924.65,379,379,0,2026-01-01T00:06:05Z
order_00000398,batch_0002,trader_0015,ETH-USD,BUY,1924.16,76,76,0,2026-01-01T00:06:37Z
order_00000530,batch_0002,trader_0001,ETH-USD,BUY,1923.42,901,901,0,2026-01-01T00:08:49Z
order_00000598,batch_0002,trader_0024,ETH-USD,BUY,1920.78,338,338,0,2026-01-01T00:09:57Z
order_00000374,batch_0002,trader_0007,ETH-USD,BUY,1920.57,210,210,0,2026-01-01T00:06:13Z
order_00000548,batch_0002,trader_0001,ETH-USD,BUY,1919.92,577,577,0,2026-01-01T00:09:07Z
order_00000275,batch_0002,trader_0001,ETH-USD,BUY,1919.79,711,711,0,2026-01-01T00:04:34Z
order_00000154,batch_0002,trader_0013,ETH-USD,BUY,1919.45,361,361,0,2026-01-01T00:02:33Z
order_00000122,batch_0002,trader_0005,ETH-USD,BUY,1918.26,714,714,0,2026-01-01T00:02:01Z
order_00000250,batch_0002,trader_0023,ETH-USD,BUY,1916.74,734,734,0,2026-01-01T00:04:09Z
order_00000452,batch_0002,trader_0001,ETH-USD,BUY,1916.51,148,148,0,2026-01-01T00:07:31Z
order_00000526,batch_0002,trader_0013,ETH-USD,BUY,1916.08,52,52,0,2026-01-01T00:08:45Z
order_00000238,batch_0002,trader_0013,ETH-USD,BUY,1915.29,508,508,0,2026-01-01T00:03:57Z
order_00000581,batch_0002,trader_0010,ETH-USD,BUY,1914.9,988,988,0,2026-01-01T00:09:40Z
order_00000588,batch_0002,trader_0021,ETH-USD,BUY,1913.82,344,344,0,2026-01-01T00:09:47Z
order_00000129,batch_0002,trader_0022,ETH-USD,BUY,1913.51,87,87,0,2026-01-01T00:02:08Z
order_00000357,batch_0002,trader_0008,ETH-USD,BUY,1911.43,781,781,0,2026-01-01T00:05:56Z
order_00000145,batch_0002,trader_0025,ETH-USD,BUY,1910.92,653,653,0,2026-01-01T00:02:24Z
order_00000361,batch_0002,trader_0025,ETH-USD,BUY,1909.31,185,185,0,2026-01-01T00:06:00Z
order_00000437,batch_0002,trader_0017,ETH-USD,BUY,1909.12,165,165,0,2026-01-01T00:07:16Z
order_00000525,batch_0002,trader_0008,ETH-USD,BUY,1906.99,126,126,0,2026-01-01T00:08:44Z
order_00000535,batch_0002,trader_0012,ETH-USD,BUY,1905.79,904,904,0,2026-01-01T00:08:54Z
order_00000132,batch_0002,trader_0016,ETH-USD,BUY,1897.94,48,48,0,2026-01-01T00:02:11Z
order_00000277,batch_0002,trader_0014,ETH-USD,BUY,1897.68,150,150,0,2026-01-01T00:04:36Z
order_00000135,batch_0002,trader_0021,ETH-USD,BUY,1897.59,410,410,0,2026-01-01T00:02:14Z
order_00000187,batch_0002,trader_0015,ETH-USD,BUY,1897.55,462,462,0,2026-01-01T00:03:06Z
order_00000324,batch_0002,trader_0005,ETH-USD,BUY,1897.43,342,342,0,2026-01-01T00:05:23Z
order_00000555,batch_0002,trader_0019,ETH-USD,BUY,1896.88,698,698,0,2026-01-01T00:09:14Z
order_00000193,batch_0002,trader_0016,ETH-USD,BUY,1896.13,777,777,0,2026-01-01T00:03:12Z
order_00000448,batch_0002,trader_0004,ETH-USD,BUY,1895.06,296,296,0,2026-01-01T00:07:27Z
order_00000482,batch_0002,trader_0021,ETH-USD,BUY,1894.4,69,69,0,2026-01-01T00:08:01Z
order_00000597,batch_0002,trader_0025,ETH-USD,BUY,1894.21,393,393,0,2026-01-01T00:09:56Z
order_00000272,batch_0002,trader_0022,ETH-USD,BUY,1893.91,71,71,0,2026-01-01T00:04:31Z
order_00000147,batch_0002,trader_0011,ETH-USD,BUY,1893.8,293,293,0,2026-01-01T00:02:26Z
order_00000345,batch_0002,trader_0011,ETH-USD,BUY,1891.4,910,910,0,2026-01-01T00:05:44Z
order_00000131,batch_0002,trader_0007,ETH-USD,BUY,1889.86,318,318,0,2026-01-01T00:02:10Z
order_00000318,batch_0002,trader_0015,ETH-USD,BUY,1886.91,380,380,0,2026-01-01T00:05:17Z
order_00000355,batch_0002,trader_0022,ETH-USD,BUY,1885.1,520,520,0,2026-01-01T00:05:54Z
order_00000163,batch_0002,trader_0011,ETH-USD,BUY,1884.66,336,336,0,2026-01-01T00:02:42Z
order_00000217,batch_0002,trader_0007,ETH-USD,BUY,1883.12,782,782,0,2026-01-01T00:03:36Z
order_00000521,batch_0002,trader_0020,ETH-USD,BUY,1881.61,476,476,0,2026-01-01T00:08:40Z
order_00000388,batch_0002,trader_0025,ETH-USD,BUY,1877.56,523,523,0,2026-01-01T00:06:27Z
order_00000467,batch_0002,trader_0012,ETH-USD,BUY,1876.44,663,663,0,2026-01-01T00:07:46Z
order_00000321,batch_0002,trader_0004,ETH-USD,BUY,1875.92,283,283,0,2026-01-01T00:05:20Z
order_00000189,batch_0002,trader_0007,ETH-USD,BUY,1872.74,333,333,0,2026-01-01T00:03:08Z
order_00000425,batch_0002,trader_0023,ETH-USD,BUY,1872.34,167,167,0,2026-01-01T00:07:04Z
order_00000461,batch_0002,trader_0025,ETH-USD,BUY,1870.04,659,659,0,2026-01-01T00:07:40Z
order_00000218,batch_0002,trader_0006,ETH-USD,BUY,1862.82,84,84,0,2026-01-01T00:03:37Z
order_00000421,batch_0002,trader_0010,ETH-USD,BUY,1861.98,141,141,0,2026-01-01T00:07:00Z
order_00000391,batch_0002,trader_0025,ETH-USD,BUY,1861.15,617,617,0,2026-01-01T00:06:30Z
order_00000149,batch_0002,trader_0007,ETH-USD,BUY,1861.12,711,711,0,2026-01-01T00:02:28Z
order_00000252,batch_0002,trader_0007,ETH-USD,BUY,1857.86,565,565,0,2026-01-01T00:04:11Z
order_00000413,batch_0002,trader_0012,ETH-USD,BUY,1856.57,680,680,0,2026-01-01T00:06:52Z
order_00000443,batch_0002,trader_0010,ETH-USD,BUY,1855.04,150,150,0,2026-01-01T00:07:22Z
order_00000206,batch_0002,trader_0025,ETH-USD,BUY,1850.51,967,967,0,2026-01-01T00:03:25Z
order_00000264,batch_0002,trader_0019,ETH-USD,BUY,1850.5,38,38,0,2026-01-01T00:04:23Z
order_00000212,batch_0002,trader_0025,ETH-USD,BUY,1847.38,255,255,0,2026-01-01T00:03:31Z
order_00000600,batch_0002,trader_0010,ETH-USD,BUY,1847.29,684,684,0,2026-01-01T00:09:59Z
order_00000240,batch_0002,trader_0025,ETH-USD,BUY,1846.37,332,332,0,2026-01-01T00:03:59Z
order_00000115,batch_0002,trader_0019,ETH-USD,BUY,1846.26,524,524,0,2026-01-01T00:01:54Z
order_00000112,batch_0002,trader_0009,ETH-USD,BUY,1846.14,29,29,0,2026-01-01T00:01:51Z
order_00000343,batch_0002,trader_0021,ETH-USD,BUY,1845.77,719,719,0,2026-01-01T00:05:42Z
order_00000549,batch_0002,trader_0014,ETH-USD,BUY,1843.84,690,690,0,2026-01-01T00:09:08Z
order_00000356,batch_0002,trader_0018,ETH-USD,BUY,1843.29,868,868,0,2026-01-01T00:05:55Z
order_00000410,batch_0002,trader_0022,ETH-USD,BUY,1837.8,338,338,0,2026-01-01T00:06:49Z
order_00000511,batch_0002,trader_0021,ETH-USD,BUY,1837.37,547,547,0,2026-01-01T00:08:30Z
order_00000349,batch_0002,trader_0004,ETH-USD,BUY,1837.29,88,88,0,2026-01-01T00:05:48Z
order_00000248,batch_0002,trader_0004,ETH-USD,BUY,1837.28,418,418,0,2026-01-01T00:04:07Z
order_00000438,batch_0002,trader_0008,ETH-USD,BUY,1836.69,448,448,0,2026-01-01T00:07:17Z
order_00000500,batch_0002,trader_0010,ETH-USD,BUY,1834.49,906,906,0,2026-01-01T00:08:19Z
order_00000148,batch_0002,trader_0005,ETH-USD,BUY,1832.23,554,554,0,2026-01-01T00:02:27Z
order_00000485,batch_0002,trader_0005,ETH-USD,BUY,1830.75,782,782,0,2026-01-01T00:08:04Z
order_00000387,batch_0002,trader_0021,ETH-USD,BUY,1830.55,173,173,0,2026-01-01T00:06:26Z
order_00000396,batch_0002,trader_0015,ETH-USD,BUY,1827.31,451,451,0,2026-01-01T00:06:35Z
order_00000520,batch_0002,trader_0015,ETH-USD,BUY,1823.97,706,706,0,2026-01-01T00:08:39Z
order_00000276,batch_0002,trader_0012,ETH-USD,BUY,1822.45,816,816,0,2026-01-01T00:04:35Z
order_00000532,batch_0002,trader_0010,ETH-USD,BUY,1819.46,362,362,0,2026-01-01T00:08:51Z
order_00000464,batch_0002,trader_0007,ETH-USD,BUY,1817.52,207,207,0,2026-01-01T00:07:43Z
order_00000379,batch_0002,trader_0001,ETH-USD,BUY,1816.92,760,760,0,2026-01-01T00:06:18Z
order_00000229,batch_0002,trader_0014,ETH-USD,BUY,1815.94,613,613,0,2026-01-01T00:03:48Z
order_00000106,batch_0002,trader_0016,ETH-USD,BUY,1815.49,894,894,0,2026-01-01T00:01:45Z
order_00000312,batch_0002,trader_0016,ETH-USD,BUY,1814.88,969,969,0,2026-01-01T00:05:11Z
order_00000498,batch_0002,trader_0018,ETH-USD,BUY,1810.51,506,506,0,2026-01-01T00:08:17Z
order_00000487,batch_0002,trader_0006,ETH-USD,BUY,1810.37,117,117,0,2026-01-01T00:08:06Z
order_00000382,batch_0002,trader_0011,ETH-USD,BUY,1808.34,415,415,0,2026-01-01T00:06:21Z
order_00000204,batch_0002,trader_0018,ETH-USD,BUY,1805.66,310,310,0,2026-01-01T00:03:23Z
order_00000207,batch_0002,trader_0010,ETH-USD,BUY,1804.91,894,894,0,2026-01-01T00:03:26Z
order_00000534,batch_0002,trader_0004,ETH-USD,BUY,1803.27,550,550,0,2026-01-01T00:08:53Z
order_00000125,batch_0002,trader_0010,ETH-USD,BUY,1800.16,854,854,0,2026-01-01T00:02:04Z
order_00000179,batch_0002,trader_0022,ETH-USD,SELL,2013.1,356,51,305,2026-01-01T00:02:58Z
order_00000270,batch_0002,trader_0011,ETH-USD,SELL,2013.45,880,880,0,2026-01-01T00:04:29Z
order_00000117,batch_0002,trader_0024,ETH-USD,SELL,2015.38,826,826,0,2026-01-01T00:01:56Z
order_00000344,batch_0002,trader_0007,ETH-USD,SELL,2020.53,788,788,0,2026-01-01T00:05:43Z
order_00000191,batch_0002,trader_0017,ETH-USD,SELL,2022.32,283,283,0,2026-01-01T00:03:10Z
order_00000304,batch_0002,trader_0003,ETH-USD,SELL,2022.93,824,824,0,2026-01-01T00:05:03Z
order_00000565,batch_0002,trader_0008,ETH-USD,SELL,2023.23,286,286,0,2026-01-01T00:09:24Z
order_00000358,batch_0002,trader_0025,ETH-USD,SELL,2024.39,866,866,0,2026-01-01T00:05:57Z
order_00000524,batch_0002,trader_0011,ETH-USD,SELL,2024.66,528,528,0,2026-01-01T00:08:43Z
order_00000226,batch_0002,trader_0010,ETH-USD,SELL,2027.68,845,845,0,2026-01-01T00:03:45Z
order_00000453,batch_0002,trader_0006,ETH-USD,SELL,2028.27,247,247,0,2026-01-01T00:07:32Z
order_00000260,batch_0002,trader_0008,ETH-USD,SELL,2028.72,245,245,0,2026-01-01T00:04:19Z
order_00000153,batch_0002,trader_0016,ETH-USD,SELL,2030.28,784,784,0,2026-01-01T00:02:32Z
order_00000528,batch_0002,trader_0011,ETH-USD,SELL,2031.07,957,957,0,2026-01-01T00:08:47Z
order_00000552,batch_0002,trader_0008,ETH-USD,SELL,2031.39,795,795,0,2026-01-01T00:09:11Z
order_00000401,batch_0002,trader_0024,ETH-USD,SELL,2032.13,474,474,0,2026-01-01T00:06:40Z
order_00000367,batch_0002,trader_0002,ETH-USD,SELL,2038.49,582,582,0,2026-01-01T00:06:06Z
order_00000403,batch_0002,trader_0017,ETH-USD,SELL,2042.0,330,330,0,2026-01-01T00:06:42Z
order_00000544,batch_0002,trader_0017,ETH-USD,SELL,2042.5,153,153,0,2026-01-01T00:09:03Z
order_00000290,batch_0002,trader_0016,ETH-USD,SELL,2042.56,933,933,0,2026-01-01T00:04:49Z
order_00000447,batch_0002,trader_0014,ETH-USD,SELL,2043.55,745,745,0,2026-01-01T00:07:26Z
order_00000216,batch_0002,trader_0024,ETH-USD,SELL,2043.85,62,62,0,2026-01-01T00:03:35Z
order_00000564,batch_0002,trader_0007,ETH-USD,SELL,2044.03,271,271,0,2026-01-01T00:09:23Z
order_00000124,batch_0002,trader_0010,ETH-USD,SELL,2046.21,179,179,0,2026-01-01T00:02:03Z
order_00000184,batch_0002,trader_0018,ETH-USD,SELL,2046.36,277,277,0,2026-01-01T00:03:03Z
order_00000451,batch_0002,trader_0019,ETH-USD,SELL,2052.78,17,17,0,2026-01-01T00:07:30Z
order_00000274,batch_0002,trader_0004,ETH-USD,SELL,2053.5,779,779,0,2026-01-01T00:04:33Z
order_00000496,batch_0002,trader_0012,ETH-USD,SELL,2055.08,718,718,0,2026-01-01T00:08:15Z
order_00000307,batch_0002,trader_0012,ETH-USD,SELL,2055.42,843,843,0,2026-01-01T00:05:06Z
order_00000284,batch_0002,trader_0014,ETH-USD,SELL,2055.58,307,307,0,2026-01-01T00:04:43Z
order_00000478,batch_0002,trader_0002,ETH-USD,SELL,2055.79,282,282,0,2026-01-01T00:07:57Z
order_00000336,batch_0002,trader_0001,ETH-USD,SELL,2057.34,470,470,0,2026-01-01T00:05:35Z
order_00000418,batch_0002,trader_0014,ETH-USD,SELL,2058.41,96,96,0,2026-01-01T00:06:57Z
order_00000311,batch_0002,trader_0004,ETH-USD,SELL,2059.7,310,310,0,2026-01-01T00:05:10Z
order_00000269,batch_0002,trader_0011,ETH-USD,SELL,2059.93,408,408,0,2026-01-01T00:04:28Z
order_00000599,batch_0002,trader_0023,ETH-USD,SELL,2061.47,268,268,0,2026-01-01T00:09:58Z
order_00000363,batch_0002,trader_0003,ETH-USD,SELL,2062.94,580,580,0,2026-01-01T00:06:02Z
order_00000118,batch_0002,trader_0012,ETH-USD,SELL,2068.25,755,755,0,2026-01-01T00:01:57Z
order_00000303,batch_0002,trader_0013,ETH-USD,SELL,2069.76,742,742,0,2026-01-01T00:05:02Z
order_00000359,batch_0002,trader_0018,ETH-USD,SELL,2069.99,629,629,0,2026-01-01T00:05:58Z
order_00000111,batch_0002,trader_0018,ETH-USD,SELL,2071.81,410,410,0,2026-01-01T00:01:50Z
order_00000471,batch_0002,trader_0012,ETH-USD,SELL,2076.83,509,509,0,2026-01-01T00:07:50Z
order_00000490,batch_0002,trader_0016,ETH-USD,SELL,2077.59,293,293,0,2026-01-01T00:08:09Z
order_00000444,batch_0002,trader_0005,ETH-USD,SELL,2078.43,484,484,0,2026-01-01T00:07:23Z
order_00000338,batch_0002,trader_0015,ETH-USD,SELL,2084.96,503,503,0,2026-01-01T00:05:37Z
order_00000463,batch_0002,trader_0015,ETH-USD,SELL,2086.42,65,65,0,2026-01-01T00:07:42Z
order_00000563,batch_0002,trader_0021,ETH-USD,SELL,2088.37,889,889,0,2026-01-01T00:09:22Z
order_00000559,batch_0002,trader_0023,ETH-USD,SELL,2090.96,754,754,0,2026-01-01T00:09:18Z
order_00000592,batch_0002,trader_0010,ETH-USD,SELL,2094.65,15,15,0,2026-01-01T00:09:51Z
order_00000583,batch_0002,trader_0002,ETH-USD,SELL,2095.47,548,548,0,2026-01-01T00:09:42Z
order_00000253,batch_0002,trader_0005,ETH-USD,SELL,2098.52,521,521,0,2026-01-01T00:04:12Z
order_00000273,batch_0002,trader_0014,ETH-USD,SELL,2098.71,233,233,0,2026-01-01T00:04:32Z
order_00000297,batch_0002,trader_0006,ETH-USD,SELL,2098.99,335,335,0,2026-01-01T00:04:56Z
order_00000172,batch_0002,trader_0004,ETH-USD,SELL,2099.17,987,987,0,2026-01-01T00:02:51Z
order_00000136,batch_0002,trader_0025,ETH-USD,SELL,2100.39,915,915,0,2026-01-01T00:02:15Z
order_00000302,batch_0002,trader_0008,ETH-USD,SELL,2101.66,145,145,0,2026-01-01T00:05:01Z
order_00000541,batch_0002,trader_0007,ETH-USD,SELL,2101.99,375,375,0,2026-01-01T00:09:00Z
order_00000141,batch_0002,trader_0015,ETH-USD,SELL,2102.1,973,973,0,2026-01-01T00:02:20Z
order_00000293,batch_0002,trader_0025,ETH-USD,SELL,2102.23,695,695,0,2026-01-01T00:04:52Z
order_00000271,batch_0002,trader_0018,ETH-USD,SELL,2103.76,909,909,0,2026-01-01T00:04:30Z
order_00000582,batch_0002,trader_0021,ETH-USD,SELL,2107.49,930,930,0,2026-01-01T00:09:41Z
order_00000566,batch_0002,trader_0023,ETH-USD,SELL,2108.47,305,305,0,2026-01-01T00:09:25Z
order_00000459,batch_0002,trader_0024,ETH-USD,SELL,2108.6,107,107,0,2026-01-01T00:07:38Z
order_00000254,batch_0002,trader_0014,ETH-USD,SELL,2109.07,283,283,0,2026-01-01T00:04:13Z
order_00000110,batch_0002,trader_0012,ETH-USD,SELL,2109.33,991,991,0,2026-01-01T00:01:49Z
order_00000554,batch_0002,trader_0013,ETH-USD,SELL,2109.84,635,635,0,2026-01-01T00:09:13Z
order_00000409,batch_0002,trader_0021,ETH-USD,SELL,2115.69,54,54,0,2026-01-01T00:06:48Z
order_00000416,batch_0002,trader_0005,ETH-USD,SELL,2116.66,659,659,0,2026-01-01T00:06:55Z
order_00000178,batch_0002,trader_0019,ETH-USD,SELL,2118.49,124,124,0,2026-01-01T00:02:57Z
order_00000102,batch_0002,trader_0006,ETH-USD,SELL,2119.95,1000,1000,0,2026-01-01T00:01:41Z
order_00000156,batch_0002,trader_0008,ETH-USD,SELL,2119.95,560,560,0,2026-01-01T00:02:35Z
order_00000104,batch_0002,trader_0024,ETH-USD,SELL,2120.89,422,422,0,2026-01-01T00:01:43Z
order_00000499,batch_0002,trader_0018,ETH-USD,SELL,2121.46,479,479,0,2026-01-01T00:08:18Z
order_00000301,batch_0002,trader_0015,ETH-USD,SELL,2121.69,347,347,0,2026-01-01T00:05:00Z
order_00000378,batch_0002,trader_0003,ETH-USD,SELL,2122.48,685,685,0,2026-01-01T00:06:17Z
order_00000350,batch_0002,trader_0018,ETH-USD,SELL,2124.71,382,382,0,2026-01-01T00:05:49Z
order_00000263,batch_0002,trader_0005,ETH-USD,SELL,2128.3,812,812,0,2026-01-01T00:04:22Z
order_00000547,batch_0002,trader_0018,ETH-USD,SELL,2131.32,520,520,0,2026-01-01T00:09:06Z
order_00000155,batch_0002,trader_0018,ETH-USD,SELL,2134.29,977,977,0,2026-01-01T00:02:34Z
order_00000285,batch_0002,trader_0007,ETH-USD,SELL,2138.12,468,468,0,2026-01-01T00:04:44Z
order_00000493,batch_0002,trader_0011,ETH-USD,SELL,2138.21,991,991,0,2026-01-01T00:08:12Z
order_00000120,batch_0002,trader_0024,ETH-USD,SELL,2139.21,680,680,0,2026-01-01T00:01:59Z
order_00000139,batch_0002,trader_0015,ETH-USD,SELL,2139.33,940,940,0,2026-01-01T00:02:18Z
order_00000436,batch_0002,trader_0010,ETH-USD,SELL,2140.47,529,529,0,2026-01-01T00:07:15Z
order_00000186,batch_0002,trader_0003,ETH-USD,SELL,2140.69,331,331,0,2026-01-01T00:03:05Z
order_00000257,batch_0002,trader_0015,ETH-USD,SELL,2146.1,502,502,0,2026-01-01T00:04:16Z
order_00000468,batch_0002,trader_0011,ETH-USD,SELL,2146.32,49,49,0,2026-01-01T00:07:47Z
order_00000353,batch_0002,trader_0024,ETH-USD,SELL,2147.24,434,434,0,2026-01-01T00:05:52Z
order_00000434,batch_0002,trader_0002,ETH-USD,SELL,2149.2,142,142,0,2026-01-01T00:07:13Z
order_00000412,batch_0002,trader_0011,ETH-USD,SELL,2149.31,618,618,0,2026-01-01T00:06:51Z
order_00000456,batch_0002,trader_0002,ETH-USD,SELL,2149.33,400,400,0,2026-01-01T00:07:35Z
order_00000589,batch_0002,trader_0005,ETH-USD,SELL,2155.7,506,506,0,2026-01-01T00:09:48Z
order_00000182,batch_0002,trader_0015,ETH-USD,SELL,2156.63,651,651,0,2026-01-01T00:03:01Z
order_00000142,batch_0002,trader_0014,ETH-USD,SELL,2156.81,737,737,0,2026-01-01T00:02:21Z
order_00000550,batch_0002,trader_0023,ETH-USD,SELL,2159.51,816,816,0,2026-01-01T00:09:09Z
order_00000128,batch_0002,trader_0024,ETH-USD,SELL,2160.47,813,813,0,2026-01-01T00:02:07Z
order_00000513,batch_0002,trader_0011,ETH-USD,SELL,2160.8,738,738,0,2026-01-01T00:08:32Z
order_00000426,batch_0002,trader_0024,ETH-USD,SELL,2161.06,829,829,0,2026-01-01T00:07:05Z
order_00000402,batch_0002,trader_0019,ETH-USD,SELL,2163.62,461,461,0,2026-01-01T00:06:41Z
order_00000348,batch_0002,trader_0003,ETH-USD,SELL,2169.19,704,704,0,2026-01-01T00:05:47Z
order_00000259,batch_0002,trader_0007,ETH-USD,SELL,2173.14,467,467,0,2026-01-01T00:04:18Z
order_00000465,batch_0002,trader_0017,ETH-USD,SELL,2173.35,324,324,0,2026-01-01T00:07:44Z
order_00000223,batch_0002,trader_0014,ETH-USD,SELL,2173.47,824,824,0,2026-01-01T00:03:42Z
order_00000586,batch_0002,trader_0010,ETH-USD,SELL,2174.64,191,191,0,2026-01-01T00:09:45Z
order_00000152,batch_0002,trader_0001,ETH-USD,SELL,2178.42,599,599,0,2026-01-01T00:02:31Z
order_00000417,batch_0002,trader_0022,ETH-USD,SELL,2178.84,849,849,0,2026-01-01T00:06:56Z
order_00000420,batch_0002,trader_0016,ETH-USD,SELL,2179.07,350,350,0,2026-01-01T00:06:59Z
order_00000392,batch_0002,trader_0021,ETH-USD,SELL,2180.52,182,182,0,2026-01-01T00:06:31Z
order_00000470,batch_0002,trader_0011,ETH-USD,SELL,2182.59,917,917,0,2026-01-01T00:07:49Z
order_00000518,batch_0002,trader_0016,ETH-USD,SELL,2182.66,658,658,0,2026-01-01T00:08:37Z
order_00000173,batch_0002,trader_0004,ETH-USD,SELL,2185.89,168,168,0,2026-01-01T00:02:52Z
