batch_id,buy_order_id,sell_order_id,symbol,execution_price,executed_quantity,execution_timestamp
batch_0003,order_00001337,order_00000671,ETH-USD,1813.53,402,2026-01-01T00:22:16Z
batch_0003,order_00001337,order_00001586,ETH-USD,1814.34,518,2026-01-01T00:26:25Z
batch_0003,order_00000986,order_00001586,ETH-USD,1814.34,436,2026-01-01T00:26:25Z
batch_0003,order_00000986,order_00001478,ETH-USD,1814.95,308,2026-01-01T00:24:37Z
batch_0003,order_00000986,order_00001000,ETH-USD,1815.51,228,2026-01-01T00:16:39Z
batch_0003,order_00001467,order_00001000,ETH-USD,1815.51,36,2026-01-01T00:24:26Z
batch_0003,order_00000872,order_00001000,ETH-USD,1815.51,148,2026-01-01T00:16:39Z
batch_0003,order_00000872,order_00000783,ETH-USD,1816.64,381,2026-01-01T00:14:31Z
batch_0003,order_00001598,order_00000783,ETH-USD,1816.64,298,2026-01-01T00:26:37Z
batch_0003,order_00001530,order_00000783,ETH-USD,1816.64,96,2026-01-01T00:25:29Z
batch_0003,order_00001530,order_00000987,ETH-USD,1817.07,130,2026-01-01T00:25:29Z
batch_0003,order_00001530,order_00001508,ETH-USD,1817.39,540,2026-01-01T00:25:29Z
batch_0003,order_00001530,order_00001499,ETH-USD,1817.95,165,2026-01-01T00:25:29Z
batch_0003,order_00001413,order_00001499,ETH-USD,1817.95,287,2026-01-01T00:24:58Z
batch_0003,order_00001413,order_00000810,ETH-USD,1819.36,503,2026-01-01T00:23:32Z
batch_0003,order_00000699,order_00000810,ETH-USD,1819.36,278,2026-01-01T00:13:29Z
batch_0003,order_00000699,order_00000672,ETH-USD,1819.41,486,2026-01-01T00:11:38Z
batch_0003,order_00001023,order_00000672,ETH-USD,1819.41,199,2026-01-01T00:17:02Z
batch_0003,order_00001023,order_00001555,ETH-USD,1819.72,601,2026-01-01T00:25:54Z
batch_0003,order_00001030,order_00001555,ETH-USD,1819.72,385,2026-01-01T00:25:54Z
batch_0003,order_00001030,order_00000965,ETH-USD,1821.42,161,2026-01-01T00:17:09Z
batch_0003,order_00001030,order_00001114,ETH-USD,1821.83,133,2026-01-01T00:18:33Z
batch_0003,order_00000947,order_00001114,ETH-USD,1821.83,495,2026-01-01T00:18:33Z
batch_0003,order_00000947,order_00000791,ETH-USD,1823.74,295,2026-01-01T00:15:46Z
batch_0003,order_00001130,order_00000791,ETH-USD,1823.74,530,2026-01-01T00:18:49Z
batch_0003,order_00001130,order_00000916,ETH-USD,1824.39,119,2026-01-01T00:18:49Z
batch_0003,order_00000655,order_00000916,ETH-USD,1824.39,195,2026-01-01T00:15:15Z
batch_0003,order_00001416,order_00000916,ETH-USD,1824.39,177,2026-01-01T00:23:35Z
batch_0003,order_00001416,order_00000609,ETH-USD,1824.7,115,2026-01-01T00:23:35Z
batch_0003,order_00001416,order_00001032,ETH-USD,1825.53,406,2026-01-01T00:23:35Z
batch_0003,order_00001138,order_00001032,ETH-USD,1825.53,88,2026-01-01T00:18:57Z
batch_0003,order_00001138,order_00000906,ETH-USD,1833.62,516,2026-01-01T00:18:57Z
batch_0003,order_00000946,order_00000906,ETH-USD,1833.62,2,2026-01-01T00:15:45Z
batch_0003,order_00001243,order_00000906,ETH-USD,1833.62,143,2026-01-01T00:20:42Z
batch_0003,order_00001243,order_00000767,ETH-USD,1833.9,437,2026-01-01T00:20:42Z
batch_0003,order_00001532,order_00000767,ETH-USD,1833.9,168,2026-01-01T00:25:31Z
batch_0003,order_00001532,order_00000705,ETH-USD,1834.28,378,2026-01-01T00:25:31Z
batch_0003,order_00000640,order_00000705,ETH-USD,1834.28,12,2026-01-01T00:11:44Z
batch_0003,order_00000640,order_00001267,ETH-USD,1834.3,559,2026-01-01T00:21:06Z
batch_0003,order_00001456,order_00001267,ETH-USD,1834.3,411,2026-01-01T00:24:15Z
batch_0003,order_00001456,order_00000874,ETH-USD,1834.55,230,2026-01-01T00:24:15Z
batch_0003,order_00000892,order_00000874,ETH-USD,1834.55,77,2026-01-01T00:14:51Z
batch_0003,order_00000666,order_00000874,ETH-USD,1834.55,29,2026-01-01T00:14:33Z
batch_0003,order_00000666,order_00000990,ETH-USD,1834.81,69,2026-01-01T00:16:29Z
batch_0003,order_00000666,order_00001301,ETH-USD,1835.26,446,2026-01-01T00:21:40Z
batch_0003,order_00000666,order_00001487,ETH-USD,1836.03,127,2026-01-01T00:24:46Z
batch_0003,order_00001470,order_00001487,ETH-USD,1836.03,390,2026-01-01T00:24:46Z
batch_0003,order_00001470,order_00001019,ETH-USD,1836.16,452,2026-01-01T00:24:29Z
batch_0003,order_00001374,order_00001019,ETH-USD,1836.16,254,2026-01-01T00:22:53Z
batch_0003,order_00001374,order_00000801,ETH-USD,1837.24,4,2026-01-01T00:22:53Z
batch_0003,order_00001306,order_00000801,ETH-USD,1837.24,673,2026-01-01T00:21:45Z
batch_0003,order_00001134,order_00000801,ETH-USD,1837.24,111,2026-01-01T00:18:53Z
batch_0003,order_00001134,order_00000689,ETH-USD,1838.14,13,2026-01-01T00:18:53Z
batch_0003,order_00001546,order_00000689,ETH-USD,1838.14,182,2026-01-01T00:25:45Z
batch_0003,order_00000890,order_00000689,ETH-USD,1838.14,323,2026-01-01T00:14:49Z
batch_0003,order_00000852,order_00000689,ETH-USD,1838.14,89,2026-01-01T00:14:11Z
batch_0003,order_00000948,order_00000689,ETH-USD,1838.14,326,2026-01-01T00:15:47Z
batch_0003,order_00001448,order_00000689,ETH-USD,1838.14,65,2026-01-01T00:24:07Z
batch_0003,order_00001448,order_00001283,ETH-USD,1839.09,590,2026-01-01T00:24:07Z
batch_0003,order_00001448,order_00000995,ETH-USD,1840.08,298,2026-01-01T00:24:07Z
batch_0003,order_00000848,order_00000995,ETH-USD,1840.08,524,2026-01-01T00:16:34Z
batch_0003,order_00001071,order_00000995,ETH-USD,1840.08,141,2026-01-01T00:17:50Z
batch_0003,order_00001071,order_00001454,ETH-USD,1840.49,100,2026-01-01T00:24:13Z
batch_0003,order_00001071,order_00001459,ETH-USD,1841.64,688,2026-01-01T00:24:18Z
batch_0003,order_00000935,order_00001459,ETH-USD,1841.64,217,2026-01-01T00:24:18Z
batch_0003,order_00000935,order_00000748,ETH-USD,1841.82,123,2026-01-01T00:15:34Z
batch_0003,order_00001007,order_00000748,ETH-USD,1841.82,217,2026-01-01T00:16:46Z
batch_0003,order_00000622,order_00000748,ETH-USD,1841.82,155,2026-01-01T00:12:27Z
batch_0003,order_00000622,order_00001133,ETH-USD,1842.78,420,2026-01-01T00:18:52Z
batch_0003,order_00000622,order_00001427,ETH-USD,1842.96,365,2026-01-01T00:23:46Z
batch_0003,order_00001216,order_00001427,ETH-USD,1842.96,423,2026-01-01T00:23:46Z
batch_0003,order_00001186,order_00001427,ETH-USD,1842.96,23,2026-01-01T00:23:46Z
batch_0003,order_00001186,order_00000893,ETH-USD,1843.59,224,2026-01-01T00:19:45Z
batch_0003,order_00000871,order_00000893,ETH-USD,1843.59,375,2026-01-01T00:14:52Z
batch_0003,order_00000871,order_00001565,ETH-USD,1845.67,94,2026-01-01T00:26:04Z
batch_0003,order_00000871,order_00000749,ETH-USD,1846.43,88,2026-01-01T00:14:30Z
batch_0003,order_00000871,order_00000602,ETH-USD,1846.97,133,2026-01-01T00:14:30Z
batch_0003,order_00000984,order_00000602,ETH-USD,1846.97,574,2026-01-01T00:16:23Z
batch_0003,order_00000984,order_00001083,ETH-USD,1847.09,11,2026-01-01T00:18:02Z
batch_0003,order_00001529,order_00001083,ETH-USD,1847.09,622,2026-01-01T00:25:28Z
batch_0003,order_00001529,order_00001137,ETH-USD,1849.29,101,2026-01-01T00:25:28Z
batch_0003,order_00001587,order_00001137,ETH-USD,1849.29,378,2026-01-01T00:26:26Z
batch_0003,order_00000885,order_00001137,ETH-USD,1849.29,124,2026-01-01T00:18:56Z
batch_0003,order_00000885,order_00001213,ETH-USD,1849.29,114,2026-01-01T00:20:12Z
batch_0003,order_00001562,order_00001213,ETH-USD,1849.29,31,2026-01-01T00:26:01Z
batch_0003,order_00001562,order_00000710,ETH-USD,1853.0,105,2026-01-01T00:26:01Z
batch_0003,order_00001562,order_00001295,ETH-USD,1855.23,469,2026-01-01T00:26:01Z
batch_0003,order_00001322,order_00001295,ETH-USD,1855.23,285,2026-01-01T00:22:01Z
batch_0003,order_00001322,order_00001037,ETH-USD,1855.97,187,2026-01-01T00:22:01Z
batch_0003,order_00000963,order_00001037,ETH-USD,1855.97,511,2026-01-01T00:17:16Z
batch_0003,order_00000963,order_00000669,ETH-USD,1855.98,118,2026-01-01T00:16:02Z
batch_0003,order_00001054,order_00000669,ETH-USD,1855.98,56,2026-01-01T00:17:33Z
batch_0003,order_00001054,order_00001132,ETH-USD,1856.18,505,2026-01-01T00:18:51Z
batch_0003,order_00001054,order_00001558,ETH-USD,1856.9,23,2026-01-01T00:25:57Z
batch_0003,order_00001473,order_00001558,ETH-USD,1856.9,376,2026-01-01T00:25:57Z
batch_0003,order_00000670,order_00001558,ETH-USD,1856.9,527,2026-01-01T00:25:57Z
batch_0003,order_00000670,order_00000826,ETH-USD,1857.14,412,2026-01-01T00:13:45Z
batch_0003,order_00000961,order_00000826,ETH-USD,1857.14,175,2026-01-01T00:16:00Z
batch_0003,order_00001255,order_00000826,ETH-USD,1857.14,107,2026-01-01T00:20:54Z
batch_0003,order_00001255,order_00001352,ETH-USD,1858.34,201,2026-01-01T00:22:31Z
batch_0003,order_00001255,order_00001409,ETH-USD,1858.44,186,2026-01-01T00:23:28Z
batch_0003,order_00001211,order_00001409,ETH-USD,1858.44,694,2026-01-01T00:23:28Z
batch_0003,order_00001233,order_00001409,ETH-USD,1858.44,95,2026-01-01T00:23:28Z
batch_0003,order_00001233,order_00000985,ETH-USD,1858.98,636,2026-01-01T00:20:32Z
batch_0003,order_00001233,order_00001502,ETH-USD,1859.07,21,2026-01-01T00:25:01Z
batch_0003,order_00001379,order_00001502,ETH-USD,1859.07,928,2026-01-01T00:25:01Z
batch_0003,order_00001379,order_00001274,ETH-USD,1859.82,26,2026-01-01T00:22:58Z
batch_0003,order_00000824,order_00001274,ETH-USD,1859.82,377,2026-01-01T00:21:13Z
batch_0003,order_00001534,order_00001274,ETH-USD,1859.82,327,2026-01-01T00:25:33Z
batch_0003,order_00001533,order_00001274,ETH-USD,1859.82,117,2026-01-01T00:25:32Z
batch_0003,order_00001533,order_00001522,ETH-USD,1860.68,231,2026-01-01T00:25:32Z
batch_0003,order_00001533,order_00001536,ETH-USD,1860.78,281,2026-01-01T00:25:35Z
batch_0003,order_00001533,order_00000847,ETH-USD,1861.07,231,2026-01-01T00:25:32Z
batch_0003,order_00001376,order_00000847,ETH-USD,1861.07,400,2026-01-01T00:22:55Z
batch_0003,order_00001376,order_00001176,ETH-USD,1861.48,41,2026-01-01T00:22:55Z
batch_0003,order_00001376,order_00001333,ETH-USD,1862.4,365,2026-01-01T00:22:55Z
batch_0003,order_00001376,order_00001299,ETH-USD,1864.3,54,2026-01-01T00:22:55Z
batch_0003,order_00001376,order_00001375,ETH-USD,1866.76,100,2026-01-01T00:22:55Z
batch_0003,order_00001093,order_00001375,ETH-USD,1866.76,116,2026-01-01T00:22:54Z
batch_0003,order_00001093,order_00000687,ETH-USD,1868.55,63,2026-01-01T00:18:12Z
batch_0003,order_00000873,order_00000687,ETH-USD,1868.55,477,2026-01-01T00:14:32Z
batch_0003,order_00000865,order_00000687,ETH-USD,1868.55,180,2026-01-01T00:14:24Z
batch_0003,order_00000865,order_00001316,ETH-USD,1870.01,268,2026-01-01T00:21:55Z
batch_0003,order_00000865,order_00000854,ETH-USD,1870.26,432,2026-01-01T00:14:24Z
batch_0003,order_00001105,order_00000854,ETH-USD,1870.26,30,2026-01-01T00:18:24Z
batch_0003,order_00001382,order_00000854,ETH-USD,1870.26,297,2026-01-01T00:23:01Z
batch_0003,order_00001382,order_00001152,ETH-USD,1871.13,69,2026-01-01T00:23:01Z
batch_0003,order_00000867,order_00001152,ETH-USD,1871.13,913,2026-01-01T00:19:11Z
batch_0003,order_00000867,order_00001338,ETH-USD,1873.15,71,2026-01-01T00:22:17Z
batch_0003,order_00000991,order_00001338,ETH-USD,1873.15,334,2026-01-01T00:22:17Z
batch_0003,order_00001020,order_00001338,ETH-USD,1873.15,98,2026-01-01T00:22:17Z
batch_0003,order_00001020,order_00001180,ETH-USD,1873.55,69,2026-01-01T00:19:39Z
batch_0003,order_00000896,order_00001180,ETH-USD,1873.55,272,2026-01-01T00:19:39Z
batch_0003,order_00001354,order_00001180,ETH-USD,1873.55,639,2026-01-01T00:22:33Z
batch_0003,order_00001354,order_00000975,ETH-USD,1873.95,276,2026-01-01T00:22:33Z
batch_0003,order_00000684,order_00000975,ETH-USD,1873.95,121,2026-01-01T00:16:14Z
batch_0003,order_00000684,order_00001400,ETH-USD,1875.2,423,2026-01-01T00:23:19Z
batch_0003,order_00000684,order_00000836,ETH-USD,1875.46,304,2026-01-01T00:13:55Z
batch_0003,order_00001594,order_00000836,ETH-USD,1875.46,218,2026-01-01T00:26:33Z
batch_0003,order_00001594,order_00001040,ETH-USD,1875.97,406,2026-01-01T00:26:33Z
batch_0003,order_00000765,order_00001040,ETH-USD,1875.97,361,2026-01-01T00:17:19Z
batch_0003,order_00000700,order_00001040,ETH-USD,1875.97,69,2026-01-01T00:17:19Z
batch_0003,order_00000700,order_00001455,ETH-USD,1877.25,169,2026-01-01T00:24:14Z
batch_0003,order_00001381,order_00001455,ETH-USD,1877.25,26,2026-01-01T00:24:14Z
batch_0003,order_00001381,order_00001171,ETH-USD,1877.4,514,2026-01-01T00:23:00Z
batch_0003,order_00001018,order_00001171,ETH-USD,1877.4,168,2026-01-01T00:19:30Z
batch_0003,order_00000977,order_00001171,ETH-USD,1877.4,232,2026-01-01T00:19:30Z
batch_0003,order_00001449,order_00001171,ETH-USD,1877.4,74,2026-01-01T00:24:08Z
batch_0003,order_00001449,order_00001084,ETH-USD,1879.46,510,2026-01-01T00:24:08Z
batch_0003,order_00001449,order_00001515,ETH-USD,1879.55,191,2026-01-01T00:25:14Z
batch_0003,order_00001449,order_00001414,ETH-USD,1879.67,35,2026-01-01T00:24:08Z
batch_0003,order_00001449,order_00000971,ETH-USD,1879.87,102,2026-01-01T00:24:08Z
batch_0003,order_00001434,order_00000971,ETH-USD,1879.87,390,2026-01-01T00:23:53Z
batch_0003,order_00001434,order_00000988,ETH-USD,1880.77,446,2026-01-01T00:23:53Z
batch_0003,order_00001434,order_00001528,ETH-USD,1880.92,53,2026-01-01T00:25:27Z
batch_0003,order_00000904,order_00001528,ETH-USD,1880.92,64,2026-01-01T00:25:27Z
batch_0003,order_00000909,order_00001528,ETH-USD,1880.92,703,2026-01-01T00:25:27Z
batch_0003,order_00000909,order_00000813,ETH-USD,1880.93,165,2026-01-01T00:15:08Z
batch_0003,order_00000628,order_00000813,ETH-USD,1880.93,274,2026-01-01T00:13:32Z
batch_0003,order_00000628,order_00001573,ETH-USD,1881.14,115,2026-01-01T00:26:12Z
batch_0003,order_00001300,order_00001573,ETH-USD,1881.14,94,2026-01-01T00:26:12Z
batch_0003,order_00001480,order_00001573,ETH-USD,1881.14,775,2026-01-01T00:26:12Z
batch_0003,order_00001480,order_00001160,ETH-USD,1881.6,126,2026-01-01T00:24:39Z
batch_0003,order_00000728,order_00001160,ETH-USD,1881.6,177,2026-01-01T00:19:19Z
batch_0003,order_00000728,order_00000657,ETH-USD,1881.81,111,2026-01-01T00:12:07Z
batch_0003,order_00000616,order_00000657,ETH-USD,1881.81,261,2026-01-01T00:10:56Z
batch_0003,order_00001314,order_00000657,ETH-USD,1881.81,349,2026-01-01T00:21:53Z
batch_0003,order_00001314,order_00001579,ETH-USD,1883.06,638,2026-01-01T00:26:18Z
batch_0003,order_00000723,order_00001579,ETH-USD,1883.06,208,2026-01-01T00:26:18Z
batch_0003,order_00000723,order_00001087,ETH-USD,1883.08,233,2026-01-01T00:18:06Z
batch_0003,order_00001390,order_00001087,ETH-USD,1883.08,536,2026-01-01T00:23:09Z
batch_0003,order_00000775,order_00001087,ETH-USD,1883.08,164,2026-01-01T00:18:06Z
batch_0003,order_00000775,order_00000788,ETH-USD,1883.95,36,2026-01-01T00:13:07Z
batch_0003,order_00000979,order_00000788,ETH-USD,1883.95,207,2026-01-01T00:16:18Z
batch_0003,order_00000979,order_00000690,ETH-USD,1884.57,146,2026-01-01T00:16:18Z
batch_0003,order_00001388,order_00000690,ETH-USD,1884.57,90,2026-01-01T00:23:07Z
batch_0003,order_00001388,order_00000807,ETH-USD,1884.74,143,2026-01-01T00:23:07Z
batch_0003,order_00001503,order_00000807,ETH-USD,1884.74,702,2026-01-01T00:25:02Z
batch_0003,order_00001503,order_00001195,ETH-USD,1885.27,9,2026-01-01T00:25:02Z
batch_0003,order_00000903,order_00001195,ETH-USD,1885.27,105,2026-01-01T00:19:54Z
batch_0003,order_00001119,order_00001195,ETH-USD,1885.27,455,2026-01-01T00:19:54Z
batch_0003,order_00001407,order_00001195,ETH-USD,1885.27,224,2026-01-01T00:23:26Z
batch_0003,order_00001407,order_00000819,ETH-USD,1885.37,2,2026-01-01T00:23:26Z
batch_0003,order_00001407,order_00001297,ETH-USD,1885.78,103,2026-01-01T00:23:26Z
batch_0003,order_00001407,order_00000898,ETH-USD,1886.01,42,2026-01-01T00:23:26Z
batch_0003,order_00001407,order_00000674,ETH-USD,1887.49,10,2026-01-01T00:23:26Z
batch_0003,order_00001407,order_00001245,ETH-USD,1887.53,42,2026-01-01T00:23:26Z
batch_0003,order_00001407,order_00000639,ETH-USD,1888.42,382,2026-01-01T00:23:26Z
batch_0003,order_00001393,order_00000639,ETH-USD,1888.42,152,2026-01-01T00:23:12Z
batch_0003,order_00001393,order_00001021,ETH-USD,1888.54,289,2026-01-01T00:23:12Z
batch_0003,order_00000778,order_00001021,ETH-USD,1888.54,32,2026-01-01T00:17:00Z
batch_0003,order_00000733,order_00001021,ETH-USD,1888.54,557,2026-01-01T00:17:00Z
batch_0003,order_00000733,order_00001126,ETH-USD,1889.17,312,2026-01-01T00:18:45Z
batch_0003,order_00001421,order_00001126,ETH-USD,1889.17,172,2026-01-01T00:23:40Z
batch_0003,order_00001200,order_00001126,ETH-USD,1889.17,183,2026-01-01T00:19:59Z
batch_0003,order_00000738,order_00001126,ETH-USD,1889.17,38,2026-01-01T00:18:45Z
batch_0003,order_00001509,order_00001126,ETH-USD,1889.17,132,2026-01-01T00:25:08Z
batch_0003,order_00001509,order_00001025,ETH-USD,1889.51,9,2026-01-01T00:25:08Z
batch_0003,order_00001509,order_00000980,ETH-USD,1891.01,65,2026-01-01T00:25:08Z
batch_0003,order_00001428,order_00000980,ETH-USD,1891.01,539,2026-01-01T00:23:47Z
batch_0003,order_00001428,order_00000864,ETH-USD,1891.36,33,2026-01-01T00:23:47Z
batch_0003,order_00000954,order_00000864,ETH-USD,1891.36,86,2026-01-01T00:15:53Z
batch_0003,order_00000954,order_00001332,ETH-USD,1891.68,177,2026-01-01T00:22:11Z
batch_0003,order_00001307,order_00001332,ETH-USD,1891.68,35,2026-01-01T00:22:11Z
batch_0003,order_00000837,order_00001272,ETH-USD,1891.93,56,2026-01-01T00:21:11Z
batch_0003,order_00001135,order_00001272,ETH-USD,1891.93,15,2026-01-01T00:21:11Z
batch_0003,order_00001135,order_00001351,ETH-USD,1894.32,824,2026-01-01T00:22:30Z
batch_0003,order_00001135,order_00000645,ETH-USD,1896.39,6,2026-01-01T00:18:54Z
batch_0003,order_00001371,order_00000645,ETH-USD,1896.39,456,2026-01-01T00:22:50Z
batch_0003,order_00001310,order_00000645,ETH-USD,1896.39,23,2026-01-01T00:21:49Z
batch_0003,order_00001310,order_00001145,ETH-USD,1899.3,260,2026-01-01T00:21:49Z
batch_0003,order_00001090,order_00001145,ETH-USD,1899.3,93,2026-01-01T00:19:04Z
batch_0003,order_00001342,order_00001145,ETH-USD,1899.3,428,2026-01-01T00:22:21Z
batch_0003,order_00001342,order_00000797,ETH-USD,1899.87,136,2026-01-01T00:22:21Z
batch_0003,order_00001342,order_00001563,ETH-USD,1900.03,93,2026-01-01T00:26:02Z
batch_0003,order_00001342,order_00001159,ETH-USD,1900.22,46,2026-01-01T00:22:21Z
batch_0003,order_00001230,order_00001159,ETH-USD,1900.22,368,2026-01-01T00:20:29Z
batch_0003,order_00000620,order_00001159,ETH-USD,1900.22,139,2026-01-01T00:19:18Z
batch_0003,order_00001335,order_00001159,ETH-USD,1900.22,7,2026-01-01T00:22:14Z
batch_0003,order_00001059,order_00001159,ETH-USD,1900.22,140,2026-01-01T00:19:18Z
batch_0003,order_00001059,order_00001038,ETH-USD,1903.77,303,2026-01-01T00:17:38Z
batch_0003,order_00001059,order_00000663,ETH-USD,1904.31,17,2026-01-01T00:17:38Z
batch_0003,order_00001059,order_00001378,ETH-USD,1904.98,107,2026-01-01T00:22:57Z
batch_0003,order_00001059,order_00001158,ETH-USD,1906.79,205,2026-01-01T00:19:17Z
batch_0003,order_00001059,order_00001544,ETH-USD,1907.94,33,2026-01-01T00:25:43Z
batch_0003,order_00000798,order_00001544,ETH-USD,1907.94,254,2026-01-01T00:25:43Z
batch_0003,order_00001095,order_00001544,ETH-USD,1907.94,661,2026-01-01T00:25:43Z
batch_0003,order_00001095,order_00000921,ETH-USD,1908.17,211,2026-01-01T00:18:14Z
batch_0003,order_00000825,order_00000921,ETH-USD,1908.17,187,2026-01-01T00:15:20Z
batch_0003,order_00000825,order_00000691,ETH-USD,1908.44,487,2026-01-01T00:13:44Z
batch_0003,order_00000825,order_00000815,ETH-USD,1909.61,159,2026-01-01T00:13:44Z
batch_0003,order_00000760,order_00000815,ETH-USD,1909.61,286,2026-01-01T00:13:34Z
batch_0003,order_00000604,order_00000815,ETH-USD,1909.61,453,2026-01-01T00:13:34Z
batch_0003,order_00000604,order_00001033,ETH-USD,1910.75,13,2026-01-01T00:17:12Z
batch_0003,order_00001489,order_00001033,ETH-USD,1910.75,586,2026-01-01T00:24:48Z
batch_0003,order_00001047,order_00001033,ETH-USD,1910.75,229,2026-01-01T00:17:26Z
batch_0003,order_00001286,order_00001033,ETH-USD,1910.75,55,2026-01-01T00:21:25Z
batch_0003,order_00001286,order_00000658,ETH-USD,1913.22,672,2026-01-01T00:21:25Z
batch_0003,order_00001550,order_00000658,ETH-USD,1913.22,123,2026-01-01T00:25:49Z
batch_0003,order_00001550,order_00001223,ETH-USD,1914.05,103,2026-01-01T00:25:49Z
batch_0003,order_00001550,order_00000793,ETH-USD,1915.73,300,2026-01-01T00:25:49Z
batch_0003,order_00001550,order_00001146,ETH-USD,1917.67,436,2026-01-01T00:25:49Z
batch_0003,order_00001215,order_00001146,ETH-USD,1917.67,558,2026-01-01T00:20:14Z
batch_0003,order_00001215,order_00000915,ETH-USD,1918.04,209,2026-01-01T00:20:14Z
batch_0003,order_00001282,order_00000915,ETH-USD,1918.04,454,2026-01-01T00:21:21Z
batch_0003,order_00001282,order_00000664,ETH-USD,1918.08,370,2026-01-01T00:21:21Z
batch_0003,order_00000941,order_00000664,ETH-USD,1918.08,58,2026-01-01T00:15:40Z
batch_0003,order_00000941,order_00000724,ETH-USD,1920.17,104,2026-01-01T00:15:40Z
batch_0003,order_00001072,order_00000724,ETH-USD,1920.17,36,2026-01-01T00:17:51Z
batch_0003,order_00001072,order_00001080,ETH-USD,1920.45,10,2026-01-01T00:17:59Z
batch_0003,order_00001072,order_00000638,ETH-USD,1920.71,184,2026-01-01T00:17:51Z
batch_0003,order_00001405,order_00000638,ETH-USD,1920.71,59,2026-01-01T00:23:24Z
batch_0003,order_00001405,order_00001453,ETH-USD,1921.56,390,2026-01-01T00:24:12Z
batch_0003,order_00001102,order_00001453,ETH-USD,1921.56,465,2026-01-01T00:24:12Z
batch_0003,order_00001102,order_00000882,ETH-USD,1923.0,248,2026-01-01T00:18:21Z
batch_0003,order_00001189,order_00000882,ETH-USD,1923.0,497,2026-01-01T00:19:48Z
batch_0003,order_00001189,order_00000659,ETH-USD,1923.37,57,2026-01-01T00:19:48Z
batch_0003,order_00001055,order_00000659,ETH-USD,1923.37,311,2026-01-01T00:17:34Z
batch_0003,order_00001055,order_00001387,ETH-USD,1923.86,547,2026-01-01T00:23:06Z
batch_0003,order_00001055,order_00000840,ETH-USD,1926.59,26,2026-01-01T00:17:34Z
batch_0003,order_00000735,order_00000840,ETH-USD,1926.59,158,2026-01-01T00:13:59Z
batch_0003,order_00001150,order_00000840,ETH-USD,1926.59,640,2026-01-01T00:19:09Z
batch_0003,order_00000706,order_00000840,ETH-USD,1926.59,133,2026-01-01T00:13:59Z
batch_0003,order_00000706,order_00000752,ETH-USD,1927.56,120,2026-01-01T00:12:31Z
batch_0003,order_00000707,order_00000752,ETH-USD,1927.56,344,2026-01-01T00:12:31Z
batch_0003,order_00000707,order_00000726,ETH-USD,1927.66,46,2026-01-01T00:12:05Z
batch_0003,order_00000766,order_00000726,ETH-USD,1927.66,690,2026-01-01T00:12:45Z
batch_0003,order_00000633,order_00000726,ETH-USD,1927.66,256,2026-01-01T00:12:05Z
batch_0003,order_00000633,order_00001192,ETH-USD,1928.13,198,2026-01-01T00:19:51Z
batch_0003,order_00000633,order_00000713,ETH-USD,1929.77,235,2026-01-01T00:11:52Z
batch_0003,order_00001348,order_00000713,ETH-USD,1929.77,430,2026-01-01T00:22:27Z
batch_0003,order_00001147,order_00000713,ETH-USD,1929.77,139,2026-01-01T00:19:06Z
batch_0003,order_00001147,order_00000891,ETH-USD,1930.5,478,2026-01-01T00:19:06Z
batch_0003,order_00000978,order_00000891,ETH-USD,1930.5,276,2026-01-01T00:16:17Z
batch_0003,order_00000978,order_00001175,ETH-USD,1932.23,6,2026-01-01T00:19:34Z
